symbol,censor_rate,alpha_gap,floor_binds
NCPL,0.034990791896869246,0.011499418870380362,0.0
NESTLE,0.0055147058823529415,0.01689835929896122,0.0
NETSOL,0.014705882352941176,0.01665857705745305,0.0
NEXT,0.029465930018416207,0.0857792703424842,0.4622467771639042
NICL,0.0018484288354898336,0.004532577643809432,0.0
NML,0.01838235294117647,0.02307941610127598,0.0
NONS,0.027944111776447105,0.03048083839964183,0.0
NPL,0.02394106813996317,0.03190112847134671,0.0
NRL,0.025735294117647058,0.02558884003250461,0.0
NRSL,0.029411764705882353,0.023271809557225964,0.0
NSRM,0.11163895486935867,0.23706242609152794,0.0
OBOY,0.06457564575645756,0.0615327076026167,0.6777163904235728
OCTOPUS,0.03308823529411765,0.01960413150474999,0.0
OGDC,0.0055147058823529415,0.001877767704226485,0.0
OLPL,0.0,4.193070968216972e-08,0.0
OML,0.06732673267326733,0.11731727805030034,0.0
OTSU,0.049723756906077346,0.025906254877197166,0.0
PABC,0.011029411764705883,0.009062653877575239,0.0
PACE,0.0625,0.018698928970357076,0.5753676470588235
PAEL,0.014705882352941176,0.007894459288773137,0.0
PAKD,0.06433823529411764,0.14719352113221068,0.0
PAKL,0.11860940695296524,0.22779232044247189,0.0
PAKOXY,0.01841620626151013,0.04772434050418159,0.0
PAKRI,0.01841620626151013,0.012302102126411807,0.042279411764705885
PAKT,0.0055147058823529415,0.0014520551374753998,0.0
PASL,0.003676470588235294,0.012034775201861303,1.0
PASM,0.02962962962962963,0.03946972676701335,0.9259259259259259
PCAL,0.014705882352941176,0.02924507383244955,0.0
PECO,0.02443609022556391,0.0278464622593092,0.0
PGLC,0.053604436229205174,0.07076734786931,0.12915129151291513
PIAHCLA,0.0661764705882353,0.030144921553128978,0.0
PIBTL,0.02022058823529412,-0.0006362711857584302,0.4264705882352941
PICT,0.03867403314917127,0.07198954830096743,0.0
PIL,0.011029411764705883,0.019381970885962094,1.0
PINL,0.04038461538461539,0.07351620352765481,0.7711538461538462
PIOC,0.022058823529411766,0.010994150389130902,0.0
PKGI,0.07238095238095238,0.04236535328452004,0.3333333333333333
PKGP,0.03505535055350553,0.07661084294713383,0.0
PKGS,0.001838235294117647,0.0013945294055942303,0.0
PNSC,0.02394106813996317,0.015355458969390723,0.0
POL,0.0,-2.9195323936193063e-10,0.0
POML,0.03333333333333333,0.044900070868723385,0.0
POWER,0.009191176470588236,0.00874815598953066,0.26838235294117646
PPL,0.007352941176470588,0.009932962326623246,0.0
PPP,0.04595588235294118,0.193450831134809,0.0
PPVC,0.0914396887159533,0.12273353232835987,0.30739299610894943
PREMA,0.125,0.11976334906863739,0.0
PRET,0.013071895424836602,0.005886994625200093,0.0
PRL,0.01838235294117647,0.009112521151513536,0.0
PRWM,0.02,0.03660934068626906,0.0
PSEL,0.01838235294117647,0.05048999774895713,0.0
PSO,0.007352941176470588,0.004389991222868428,0.0
PSX,0.03308823529411765,0.016426069986860303,0.0
PSYL,0.044,0.08300959329533333,0.0
PTC,0.025735294117647058,0.026331502355285127,0.0
PTL,0.0055147058823529415,0.003768734561458348,0.0
QTECH,0.15257352941176472,0.08376706856811197,0.0
QUET,0.05772811918063315,0.043353005910262865,0.09124767225325885
QUICE,0.06985294117647059,0.06592810016342615,0.6213235294117647
RCML,0.024128686327077747,0.039808377634400094,0.0
REDCO,0.06469500924214418,0.1365959865296677,0.12939001848428835
REWM,0.028634361233480177,0.030422545447288285,0.0
RICL,0.019011406844106463,0.029545144942762364,0.06628787878787878
RMPL,0.003683241252302026,0.01689008566401229,0.0
RPL,0.022058823529411766,0.012484853184778127,0.0
RUBY,0.09851301115241635,0.18302961839858117,0.4628252788104089
RUPL,0.04990403071017274,0.11887585647373189,0.0
SAIF,0.0570902394106814,0.014802886698272483,0.034990791896869246
SANSM,0.07770961145194274,0.17536223669094397,0.0
SAPT,0.00202020202020202,-0.0010983834954789995,0.0
SARC,0.09109311740890688,0.1397034364678053,0.0
SASML,0.05793991416309013,0.0838579636643133,0.0
SAZEW,0.009191176470588236,-0.010229911225804883,0.0
SBL,0.03333333333333333,0.009572876795794438,0.43333333333333335
SCBPL,0.001841620626151013,0.004230217355871563,0.0
SCL,0.035789473684210524,0.0777677805169463,0.0
SEARL,0.02389705882352941,0.02114848344007325,0.0
SEL,0.07456140350877193,0.1255677102510564,0.0
SEPL,0.011029411764705883,0.008194027592775793,0.0
SERT,0.14602587800369685,0.27487141045306174,0.0036968576709796672
SFL,0.01,0.01814348940751334,0.0
SGF,0.022058823529411766,0.024429634409316198,0.0
SGPL,0.2048417132216015,0.3397577957011047,0.41263940520446096
SHCM,0.10792951541850221,0.1236868916158721,0.0
SHDT,0.06133828996282528,0.04492209100328387,0.0
SHEZ,0.016544117647058824,0.019824285514395357,0.0
SHFA,0.009191176470588236,0.01244927784079572,0.0
SHJS,0.0392156862745098,0.08319075383752095,0.0
SHNI,0.018726591760299626,0.0036960956933524414,0.8097014925373134
SHSML,0.007590132827324478,0.00647468040364807,0.0
SIBL,0.04291044776119403,0.03973186977691126,0.8361266294227188
SIEM,0.02321083172147002,0.0980848255838292,0.0
SITC,0.011194029850746268,0.030468376619028903,0.0
SKRS,0.04595588235294118,0.08823579227323797,0.14705882352941177
SLGL,0.042279411764705885,0.03995768911406178,0.04411764705882353
SLYT,0.13172541743970315,0.2348533310745854,0.11688311688311688
SMCPL,0.04419889502762431,0.10036165162251542,0.0
SML,0.060077519379844964,0.04368682781433003,0.0
SNAI,0.026915113871635612,0.02991604137542228,0.0
SNBL,0.01289134438305709,0.017707324806269437,0.0
SNGP,0.007352941176470588,0.005386603842600243,0.0
SPEL,0.051470588235294115,0.036910059136554485,0.0
SPL,0.0996309963099631,0.10811341144134673,0.0
SPWL,0.007352941176470588,0.0023789998309256405,0.2610294117647059
SRVI,0.01289134438305709,0.022855781245295526,0.0
SSGC,0.05698529411764706,0.050269078125707606,0.12316176470588236
