symbol,censor_rate,alpha_gap,floor_binds
SLCL,0.051470588235294115,0.08696843353632028,1.0
SMBL,0.004750593824228029,-0.03429045540134887,1.0
SMCPL,0.06666666666666667,0.04157404348625826,1.0
SML,0.1466346153846154,0.03979911761659577,0.0
SNBL,0.007537688442211055,-0.0037310094906729888,1.0
SNGP,0.06666666666666667,0.04982767252436418,0.0
SPEL,0.03412073490813648,-0.001381764655077472,0.0
SPL,0.13064133016627077,0.053552988760432005,0.30641330166270786
SPWL,0.002421307506053269,0.02840146981600422,0.0
SRVI,0.0575,0.06327299908746993,0.0
SSGC,0.09501187648456057,0.04122872410460196,0.0
STCL,0.0855106888361045,0.011989841112675245,0.8812351543942993
STPL,0.21904761904761905,0.05615043723380331,0.3159144893111639
SYS,0.05060240963855422,-0.0019300064354439705,0.0
TCORP,0.21770334928229665,0.3727361866525958,0.002386634844868735
TELE,0.0,0.0,1.0
TGL,0.04295942720763723,0.04189204355809428,0.0
THALL,0.014285714285714285,-0.008098874267232062,0.0
THCCL,0.04047619047619048,0.021787972972777153,0.0166270783847981
TOWL,0.11716621253405994,0.057618459366244656,0.0
TPL,0.0166270783847981,0.0002190651496831314,1.0
TREET,0.035629453681710214,0.010795584975743788,0.0
TRG,0.09738717339667459,0.0281882493688327,0.0
TRIBL,0.019002375296912115,0.025470852610441047,1.0
TRIPF,0.052884615384615384,0.050315037060708945,0.0
TRPOL,0.23809523809523808,0.35759520802993616,0.5748218527315915
TSPL,0.045563549160671464,0.022839288121291434,1.0
UBL,0.007125890736342043,0.0017116730146763265,0.0
UDPL,0.1726027397260274,0.1283231704692347,0.0
UNIC,0.022113022113022112,0.08123367428592065,0.7726161369193154
WAFI,0.05250596658711217,0.08203691748125741,0.0
WAHN,0.1890547263681592,0.23280622663647854,0.0
WAVES,0.13064133016627077,0.08563503506069581,0.0
WTL,0.0,0.0,1.0
WYETH,0.1466346153846154,0.28225402781922426,0.0
YOUW,0.023752969121140142,0.02296094157794601,1.0
ZIL,0.1585677749360614,0.23705629253127397,0.0
