symbol,n,censor_rate,omega_n,alpha_n,beta_n,ll_n,ok_n,omega_c,alpha_c,beta_c,ll_c,ok_c,omega_l,alpha_l,beta_l,ll_l,ok_l,alpha_gap,alpha_gap_partial,at_boundary,error
MARI,2471,0.016187778227438283,2.5662209551875607e-05,0.1738023347368702,0.7623274667828963,6579.038388482913,True,2.6764911947138305e-05,0.20032024379818647,0.7471730312244916,6392.5080644787595,True,3.126230987929101e-05,0.20108839585367816,0.7255039089496522,6392.119273747293,True,0.027286061116807953,0.026517909061316264,False,
MCB,2474,0.004042037186742118,2.6425468454582293e-05,0.11566626094973381,0.7893765598295728,6781.850447887693,True,2.699241656479129e-05,0.1223456421946513,0.7834878514471291,6730.892776024532,True,2.7678099407514502e-05,0.12166672244473042,0.7804264902317171,6731.650740777359,True,0.006000461494996612,0.006679381244917487,False,
MCBAH,1126,0.06660746003552398,0.00012133453859518336,0.2055499848121211,0.67381911330889,2362.6637168794946,True,0.00012135316362359012,0.275234710240542,0.6602374145440391,2056.625419008009,True,0.00012856074273917453,0.22567479427541354,0.6670066215161445,2057.52755150017,True,0.020124809463292426,0.06968472542842091,False,
MCBIM,1869,0.042803638309256285,7.01999376110962e-05,0.1794495240626996,0.7465863781966424,4043.2086476069876,True,7.104589127099358e-05,0.224883507556365,0.7308148717574827,3713.147822473399,True,7.20888539543544e-05,0.19098724609546341,0.7417298315129983,3714.5385508225854,True,0.01153772203276382,0.0454339834936654,False,
MDTL,2473,0.005256773150020219,0.0002843872553763601,0.17883040369495323,0.7366806326679574,3938.6313166374553,True,0.0002925812237064703,0.18883547098743392,0.7289215788372219,3887.199477445132,True,0.0003018849511771328,0.1870181316629388,0.725252534227401,3886.8063579449868,True,0.008187727967985559,0.010005067292480685,False,
MEBL,2450,0.007755102040816327,3.119138725487592e-05,0.11460891477373887,0.7996480607575656,6379.429544152141,True,3.1443214976459855e-05,0.12342664931342083,0.794749758401924,6286.150369928298,True,3.4014000522663486e-05,0.12431746012546503,0.7843618323904461,6287.0594794002955,True,0.009708545351726161,0.00881773453968196,False,
MEHT,1094,0.07952468007312614,3.092959840793615e-05,0.1405996918275455,0.8460665016284844,2143.6811608251164,True,5.64530457615536e-05,0.21927517380917572,0.7807248261905952,1824.646990852354,True,5.466545736110651e-05,0.1913374896254566,0.7886765114352818,1828.3954043900078,True,0.0507377977979111,0.07867548198163021,False,
MERIT,2437,0.03857201477226098,0.00019368583379214728,0.17831465302522376,0.58323763307549,5310.133951960857,True,0.0002075078218846369,0.22639792362080458,0.5594244462996012,4902.160556461321,True,0.00021679380439127192,0.20600611255723575,0.552366590652842,4906.256125960853,True,0.02769145953201199,0.04808327059558082,False,
MFFL,2109,0.07728781412991939,5.549717764042002e-05,0.16199336496597833,0.7859327805665182,4453.225727991187,True,6.824161287994615e-05,0.27782785801460874,0.7221721419830054,3807.15532400575,True,8.207123801477948e-05,0.2235948788954713,0.7192336621278395,3813.4501510189225,True,0.06160151392949298,0.11583449304863042,False,
MFL,2104,0.03897338403041825,6.321774600607254e-05,0.07386930085637423,0.8532805028249613,4481.550730442621,True,9.147897570275308e-05,0.10048148889418615,0.8092402433381629,4119.686343380946,True,0.00011568285162684406,0.10059207978961507,0.776102699752887,4118.861033120825,True,0.026722778933240834,0.026612188037811915,False,
MIRKS,1767,0.05319750990379174,0.00010859549521374154,0.15360941289114022,0.723828908887048,3798.2652599355924,True,0.00013994508785589708,0.21498332357751254,0.6689192538405375,3393.295067091126,True,0.0001407515449406653,0.1828055058582801,0.6774556156583347,3395.6088139624194,True,0.029196092967139875,0.061373910686372324,False,
MLCF,2470,0.039271255060728746,2.3716105066594735e-05,0.08082998158015146,0.8867224064407828,5557.02219027067,True,2.142134351289941e-05,0.1013027051386184,0.8812198353134812,5145.102321897088,True,2.6996098510879132e-05,0.0926595018291958,0.8740268622757303,5149.17656189461,True,0.011829520249044337,0.020472723558466938,False,
MQTM,1011,0.13550939663699307,7.445472166839673e-05,0.13678049611160925,0.8274799843259626,1800.3746027773063,True,0.00015267747564368697,0.25058545164232515,0.7494145483576393,1289.542291130466,True,0.00021323358596771587,0.19391974342129753,0.7232003584173601,1287.2625099222125,True,0.05713924730968828,0.1138049555307159,False,
MRNS,2078,0.03609239653512993,0.0001710703443040117,0.14568093493511752,0.6088725454642726,4662.248980971223,True,0.00019413922868062543,0.19705599072776303,0.561947992387874,4332.753915113538,True,0.0002033503631922754,0.18480905247418472,0.5483793175049424,4338.9430159218155,True,0.0391281175390672,0.05137505579264551,False,
MSCL,1401,0.1270521056388294,3.5010527566128486e-06,0.1340344035933167,0.865965596406596,2501.6124312749,True,3.953168958404616e-06,0.13403440357680663,0.8659655962264285,1846.6642419119182,True,3.532654572193011e-06,0.1340344036786314,0.8659655956448782,1863.2455321091045,True,8.531469974926154e-11,-1.6510071088049472e-11,True,
MSOT,1678,0.12455303933253874,7.880617562796759e-05,0.0947763937317361,0.8618966164409669,2989.995963209606,True,0.00010229631892320045,0.15051591371898954,0.8381868978690845,2206.857949787432,True,7.71736779200538e-05,0.09116178118266155,0.8763532564014227,2210.386650399285,True,-0.003614612549074553,0.05573951998725343,False,
MTIL,972,0.07716049382716049,5.513138612011899e-05,0.04874565797034443,0.9422973529287688,1151.5743029507885,True,0.00014824072133347836,0.07686086864089489,0.9117432827735804,907.3979322492291,True,0.00017583796572992445,0.06755884737264946,0.90700828330355,904.3338693407425,True,0.01881318940230503,0.028115210670550464,False,
MTL,2465,0.015010141987829614,5.633051183976866e-05,0.2398084298960505,0.6034339406897494,6603.542783730296,True,5.708070930920685e-05,0.2773649469059495,0.5880464732520083,6426.373232398695,True,5.996253731423052e-05,0.26945671718002895,0.5768659074242054,6426.00316976496,True,0.029648287283978447,0.03755651700989898,False,
MUGHAL,2469,0.046172539489671933,6.211438543108483e-05,0.12925563986782784,0.7913475091436528,5465.926019533344,True,5.898208325546738e-05,0.1711394631346314,0.7801524153604501,4986.692467836957,True,7.419515420389408e-05,0.15701832154664824,0.7593043159995574,4989.47803134507,True,0.0277626816788204,0.041883823266803566,False,
MUREB,2208,0.019021739130434784,5.505999212712307e-05,0.1635062424652568,0.7109461287091079,5555.686160155211,True,5.30274563699675e-05,0.18231286201656255,0.7118543692166831,5359.813438116701,True,5.6812936052917555e-05,0.17330491315708355,0.7042173894225432,5360.297417049093,True,0.009798670691826744,0.018806619551305748,False,
MWMP,662,0.1163141993957704,0.000539354876440875,0.3794638968222858,0.42981167953651084,1102.2747092698473,True,0.000635635657550905,0.684328294685234,0.3156717053103719,860.8759282953947,True,0.0007648361263336566,0.6118950430148902,0.2501163052178091,870.4497825318149,True,0.23243114619260435,0.3048643978629482,False,
NAGC,1289,0.11326609775019394,0.00012710270197420815,0.18190339392150112,0.7458789103184058,2375.962112193376,True,0.00013495286075413955,0.27686096600918253,0.7231390339908075,1834.1720975487665,True,0.00016282609942048956,0.21929191387163255,0.7108579227929203,1831.185546980395,True,0.03738851995013143,0.09495757208768141,False,
NATF,2394,0.018379281537176273,4.451422482518386e-05,0.15692970583568222,0.7391214229985017,6099.9530499189295,True,4.9225989828565836e-05,0.18841986340939504,0.7121800134744438,5891.455347486086,True,5.3520532936247923e-05,0.17852867505052378,0.7025580550805335,5892.224301619179,True,0.021598969214841557,0.03149015757371282,False,
NBP,2471,0.014569000404694455,9.773109805572718e-06,0.08376526984096874,0.8994295713682134,6131.976920968309,True,9.58187074572951e-06,0.09261784370563023,0.8955631084890823,5965.304216592072,True,1.0420500995601484e-05,0.08908463835944744,0.8940860532632489,5965.809097535695,True,0.005319368518478695,0.008852573864661484,False,
NCL,2466,0.0202757502027575,0.00012452491604378113,0.1414421966500123,0.63170962373659,5832.868297179888,True,0.00012941960074908392,0.16006594190315937,0.6213195221385721,5598.381243946255,True,0.0001301272724309652,0.1540036917891233,0.6203017385111114,5600.914141906991,True,0.012561495139111006,0.018623745253147084,False,
NCML,2039,0.026483570377636097,0.0004139726458829786,0.2135582871553418,0.6935326094345591,2917.4127817167737,True,0.0005583381310525057,0.28460527884971143,0.6168651212880776,2732.4636822773596,True,0.0006768787465597727,0.2858617671554005,0.5726825324669947,2729.3363632009737,True,0.0723034800000587,0.07104699169436962,False,
NCPL,2471,0.0339943342776204,8.105278199784966e-05,0.22878847099228616,0.6615250180895957,5771.808901395078,True,8.773516585722445e-05,0.3002406112908276,0.626212270393357,5399.305555133698,True,9.204461426599549e-05,0.2674278398184742,0.6270492437257951,5397.307217234526,True,0.038639368826188014,0.07145214029854141,False,
NESTLE,1945,0.021079691516709513,1.2494601440356444e-05,0.11158433703889237,0.8595213165144504,5085.790678175601,True,1.2308292505412823e-05,0.12303586177539708,0.8568764169408902,4891.736893141018,True,1.2683662739754101e-05,0.11395658730390446,0.8590108194866981,4893.484237122602,True,0.002372250265012088,0.011451524736504709,False,
NETSOL,2471,0.08012950222581951,7.678086982402363e-05,0.16405355723268955,0.7600561303652501,5215.143243748673,True,7.664512123048414e-05,0.24882829153717628,0.7345187264378976,4418.960175839823,True,9.631754027813146e-05,0.20668947434277102,0.7188510897136887,4423.269349958133,True,0.04263591711008147,0.08477473430448673,False,
NEXT,2193,0.04970360237118103,6.465032706788712e-05,0.08641361651307641,0.8813721850403744,3799.8471017768575,True,0.00010579633554462834,0.13915402359921536,0.8278028983747503,3385.1647546219574,True,0.00011186758531793914,0.11720068802242081,0.8333569495718993,3384.9078864096105,True,0.0307870715093444,0.052740407086138946,False,
NICL,2059,0.03156872268091306,0.00012810789444549445,0.140804063556063,0.6621470205375946,4695.321582016411,True,0.00016963997506757775,0.19803916991207113,0.5739290990759778,4404.193885721521,True,0.00020356645086881984,0.20103221539395155,0.5118873607931482,4408.536412499779,True,0.060228151837888544,0.05723510635600812,False,
NML,2472,0.015372168284789644,3.0965210911926364e-05,0.09700324780243116,0.8446932260545925,5949.488966855632,True,3.13526684052793e-05,0.10927532042639088,0.838154682384465,5773.586532588079,True,3.658739280484606e-05,0.11077430054598326,0.8234270849278711,5774.987426485842,True,0.0137710527435521,0.012272072623959712,False,
NONS,1550,0.10774193548387097,0.00026873922595981655,0.207179153531952,0.5659163289184972,3084.8944456698364,True,0.0003451063286810417,0.3687482678866245,0.4827433459972116,2430.825771623387,True,0.0004071519802339751,0.3089507795430992,0.4330774073596435,2442.67441099101,True,0.1017716260111472,0.16156911435467253,False,
NPL,2434,0.02218570254724733,5.5798751507163435e-05,0.15496614588099966,0.7467451728631265,5845.666407191196,True,6.0606562568920324e-05,0.19228625470072291,0.7201901051425326,5601.697237715192,True,6.807647672786614e-05,0.18925718560948745,0.7003527129250415,5603.040525146535,True,0.03429103972848779,0.03732010881972325,False,
NRL,2472,0.05016181229773463,4.1241549208642086e-05,0.10489634475802148,0.8515486245272899,5294.4245658193595,True,4.657292750427881e-05,0.14733359424181663,0.8260155958185575,4775.583267321199,True,6.123268339690306e-05,0.13632373889330274,0.8071227761986179,4780.540501997706,True,0.031427394135281256,0.04243724948379515,False,
NRSL,2464,0.02150974025974026,9.606273124674428e-05,0.12287527598282258,0.7932358116231881,4992.440754375011,True,9.931204080017262e-05,0.13793754453616497,0.7862544127718667,4763.293763962857,True,0.00010730268038506714,0.12980470715279935,0.7809927821654822,4762.877751226979,True,0.0069294311699767686,0.01506226855334239,False,
NSRM,906,0.19757174392935983,0.0006313120643355332,0.3041765503662309,0.4049367085327614,1540.5771278713514,True,0.001069418731115509,0.794177547277952,0.20582245272151328,922.4363663284896,True,0.0010566736073664062,0.49928694454399064,0.22820202074909632,931.7368159803478,True,0.19511039417775972,0.49000099691172105,False,
OBOY,2116,0.0500945179584121,4.258286649442892e-05,0.10072847349774494,0.8868353735465493,3517.401440891487,True,4.514610184767869e-05,0.12337918354243596,0.8766208164569935,3137.421244246535,True,5.453314434021807e-05,0.11533819845626245,0.8702566794686358,3139.6416677886486,True,0.014609724958517506,0.02265071004469102,False,
OCTOPUS,1231,0.05117790414297319,6.111535731507533e-05,0.16860742073568313,0.7695843499432129,2673.960441620295,True,6.0185084323973525e-05,0.22377173847102788,0.7542205172148329,2413.2545213800545,True,6.448648431569812e-05,0.18718223540903645,0.7592010503435216,2414.4555479134006,True,0.018574814673353313,0.05516431773534475,False,
OGDC,2474,0.00889248181083266,1.7477203031261863e-05,0.11405260247052104,0.8479668954042332,6316.917841677741,True,1.6566921734438063e-05,0.12074609533366534,0.8478526227001317,6211.094222085749,True,1.736727728344401e-05,0.11643893766981464,0.8474392396715975,6211.517524666391,True,0.002386335199293599,0.006693492863144301,False,
OLPL,2420,0.012396694214876033,4.556036196804915e-05,0.2005417392289991,0.6568246315940635,6553.059252677814,True,4.607901372879799e-05,0.2226649388307672,0.6473903378078331,6405.251624969329,True,4.906539610384523e-05,0.2388889233466862,0.6210849770359222,6412.7149228677035,True,0.038347184117687116,0.022123199601768118,False,
OML,1265,0.13201581027667983,0.0002626943989597543,0.17815925814171574,0.729525551845287,1986.7144961294443,True,0.00036009858786196635,0.3497927415148048,0.6478413981799567,1417.1523193672626,True,0.0004601112409357808,0.2781628136726533,0.612169249037392,1427.0923895203168,True,0.10000355553093754,0.17163348337308904,False,
OTSU,1766,0.06681766704416761,8.830044007809531e-05,0.12617664665469797,0.8023079491310758,3480.151199891344,True,0.00010283294957085017,0.1825476037028234,0.7695709792221077,3013.8359340816683,True,0.0001299386563493099,0.1658776285713427,0.7447492047670421,3020.0214396496835,True,0.03970098191664473,0.05637095704812545,False,
PABC,1283,0.013250194855806703,6.826191538163504e-05,0.11264576042023657,0.7712094291232312,3010.0452981812186,True,7.040323898740422e-05,0.12186576851935996,0.7655950531165099,2926.7779474958425,True,7.296400611208069e-05,0.11717279855275742,0.7625557829641102,2925.2323267625134,True,0.0045270381325208525,0.009220008099123392,False,
PACE,2473,0.016174686615446826,0.00016801709546346001,0.11321596714126345,0.8011827699735559,4367.1064029361005,True,0.00015566791849846415,0.12236337444120171,0.8069208609434364,4212.825645789257,True,0.00016172324266730092,0.11809044459738763,0.8041894609503368,4218.443663630749,True,0.004874477456124182,0.009147407299938265,False,
PAEL,2471,0.042897612302711455,7.41431221344944e-05,0.13837392928038994,0.7722624153845672,5409.171671594672,True,7.543192839482951e-05,0.17393070342992029,0.7605168152036896,4952.056538699787,True,8.773403399163303e-05,0.1584011445627307,0.7465614868458238,4952.555585200608,True,0.02002721528234075,0.035556774149530346,False,
PAKD,2045,0.07579462102689487,0.00023021875345602904,0.20111594561558382,0.5816159640843894,4184.844990230698,True,0.0002600410000184978,0.3217785796862284,0.5278463742193028,3570.656495607114,True,0.0003128035547895114,0.288899112070539,0.4749314714296775,3584.7290330240644,True,0.08778316645495515,0.12066263407064459,False,
PAKL,718,0.13649025069637882,0.00011785451872779547,0.28516792250957146,0.7148320774898778,1199.2075397668814,True,0.00020906117377533144,0.3356047505905503,0.664395249409443,884.6709379583729,True,0.00066390856783891,0.5074840402354714,0.35599297939912394,896.0692283139738,True,0.2223161177259,0.050436828080978824,True,
PAKOXY,1995,0.02155388471177945,5.028063628891244e-05,0.19857664991990098,0.711456899896904,4929.902171167201,True,5.660011145027812e-05,0.24490612894689018,0.6770233498178492,4735.663327992074,True,6.187432599461274e-05,0.2329759235031011,0.6651727047432525,4734.895846982946,True,0.03439927358320011,0.046329479026989195,False,
PAKRI,2392,0.020903010033444816,6.281169630469212e-05,0.14684651477832822,0.7354758614510657,5774.0476612574075,True,6.620012205055357e-05,0.17754495550157637,0.715888101363878,5547.884948526265,True,7.216363434417187e-05,0.17076094337385073,0.7029919914578416,5549.689860766455,True,0.023914428595522508,0.03069844072324815,False,
PAKT,1854,0.03290183387270766,2.8028163859645487e-05,0.10823998140542312,0.8550633944292083,4175.548590608781,True,2.5119031236472225e-05,0.12299682341187435,0.8559752873745261,3920.3574583682685,True,2.6097925275726017e-05,0.10859986753638445,0.8601512828925406,3920.058468475946,True,0.0003598861309613288,0.01475684200645122,False,
PASL,2476,0.0008077544426494346,0.0004387847540438596,0.1861828040732494,0.7006474135399019,3755.676643644818,True,0.00044309947022928663,0.1902110119674836,0.6969500177254941,3749.9691967429576,True,0.00045170909660483796,0.19013870387341725,0.6935799811252039,3749.4505657937357,True,0.003955899800167834,0.0040282078942341926,False,
PASM,660,0.02878787878787879,0.00037108252227327563,0.10853152787004838,0.80787878900566,899.656747500128,True,0.0003935798339968859,0.12773456846099063,0.7979949663856681,831.0506315141497,True,0.0004056652228936671,0.11744711898522692,0.7975202719499606,830.4288771501022,True,0.008915591115178534,0.019203040590942244,False,
PCAL,2277,0.03337725076855512,0.00011533973692939529,0.13196081366183093,0.6960362308035849,5163.85703595921,True,0.00013345869073700864,0.1662197998001871,0.6601445554392837,4816.774061134154,True,0.00014085360218669008,0.15123051251558256,0.6535696479237447,4818.608344381251,True,0.019269698853751627,0.03425898613835618,False,
PECO,1416,0.12429378531073447,9.313841475644456e-05,0.15070353633176461,0.795995557400901,2591.15609844712,True,0.00011074348292616098,0.24175877254007505,0.7582412274599022,1953.6447464778084,True,0.00014898357977101944,0.21518152158127912,0.7246383609951719,1966.294451973857,True,0.06447798524951451,0.09105523620831044,False,
PGLC,1283,0.10989867498051442,0.00014590693076571836,0.2270573760336601,0.7379560133177798,2010.4878120824796,True,0.00019011501883247275,0.3062585095137538,0.6937414904862238,1554.4535452376722,True,0.00017695560511320766,0.2705243642203905,0.7030993709437017,1565.178269328604,True,0.04346698818673039,0.07920113348009367,False,
PHDL,1453,0.13626978664831382,3.786902257762908e-05,0.15523600154107792,0.8447639984587348,2710.370558066998,True,7.19976052894781e-05,0.17000851410237477,0.8299914858976216,2001.4718331593376,True,8.643881624706591e-05,0.24713788349915866,0.7499543303957688,2031.2788065061256,True,0.09190188195808074,0.014772512561296858,True,
PIAHCLA,2476,0.03836833602584814,0.00010966564029518897,0.15336717051251242,0.7771630245850882,4789.869365506063,True,0.00011117632064915146,0.21093889013295447,0.7526383933623756,4435.44496152665,True,0.00013040614900122023,0.1919448848485253,0.739448797298536,4447.605008659746,True,0.03857771433601287,0.05757171962044205,False,
PIBTL,2475,0.01616161616161616,4.815212492343299e-05,0.09463110188538276,0.8480271662783887,5420.956707392526,True,4.980842870744825e-05,0.10233885353607566,0.8440304236499078,5237.453031220556,True,5.2972482318836366e-05,0.09674201908069216,0.8419050159508883,5233.6108599629315,True,0.0021109171953093975,0.007707751650692901,False,
PICT,2299,0.04784688995215311,3.40379999331145e-05,0.23674997047983154,0.7320220635897023,5637.965722169127,True,3.9168565206449015e-05,0.3070727851359174,0.6929272148640544,5195.019851771133,True,4.5413723862520496e-05,0.29225031625560965,0.6765113259506903,5197.762922557467,True,0.055500345775778115,0.07032281465608586,False,
PIL,2431,0.006170300287947347,0.00027291207602810297,0.12153765074184814,0.8154213134074031,3398.424845809812,True,0.00028839220425012815,0.13064956217192936,0.8060615578728288,3343.752650175203,True,0.0003047645037777439,0.13160053253849888,0.799555335499749,3343.819378603719,True,0.010062881796650741,0.009111911430081221,False,
PINL,1665,0.05285285285285285,2.8389924121233735e-05,0.08018088777907532,0.9154354345331134,2483.0896247999663,True,5.013357057796148e-05,0.10881138162212103,0.8911886183778432,2166.10746361421,True,4.5635665440425804e-05,0.09180336642041514,0.9004901575570893,2160.876406326319,True,0.01162247864133982,0.02863049384304571,False,
PIOC,2469,0.05953827460510328,7.55605793387997e-05,0.1296834613665775,0.7796335089752868,5381.223802604418,True,8.632673374786551e-05,0.1904305192121754,0.7448772006063475,4760.71142396141,True,0.00010809032567170928,0.17675834854836436,0.7136093751387369,4770.072849644505,True,0.04707488718178687,0.06074705784559792,False,
PKGI,2007,0.05082212257100149,2.37129119515526e-05,0.0744147216874178,0.923820644070618,2697.2260235378994,True,4.0390197332066944e-05,0.08699025381360348,0.9130097461732791,2331.6553373247248,True,2.949818533766448e-05,0.07581197624240718,0.9214885216633039,2326.344569462993,True,0.0013972545549893745,0.012575532126185673,False,
PKGP,2378,0.03532380151387721,0.00011717217797666078,0.2352402146632674,0.6163036739618328,5364.63386037964,True,0.0001260786168854885,0.3059434372601413,0.581151100801611,5013.209038795013,True,0.00014369323813261242,0.2910251360291346,0.5511464998911348,5019.007432033899,True,0.05578492136586721,0.0707032225968739,False,
PKGS,2454,0.01426242868785656,3.3000213301164494e-05,0.09512592222248284,0.8211529676844207,6236.083634195551,True,3.6121749047367645e-05,0.11244004904853849,0.8033291677119605,6070.004756163478,True,3.857517751815598e-05,0.11102013170640926,0.7954847655952229,6074.826856139872,True,0.01589420948392642,0.017314126826055654,False,
PMPK,1177,0.0875106202209006,9.462512370470933e-05,0.18738976050136713,0.7499570433145135,2290.888675440633,True,9.700757021095034e-05,0.2833353965796184,0.7166646034203574,1907.0735475525275,True,0.00018057031200992404,0.25523812634850845,0.6437285046658698,1907.3758268418576,True,0.06784836584714132,0.0959456360782513,False,
PMRS,773,0.12807244501940493,6.391327250278147e-05,0.13963713432845093,0.8199580543075772,1483.3934604714216,True,9.029388989295679e-05,0.2189975972566432,0.781002402743322,1107.2299122473676,True,9.421701115306795e-05,0.18279763727360882,0.7767844317410707,1114.9869675137209,True,0.043160502945157886,0.07936046292819227,False,
PNSC,2455,0.04806517311608961,0.00011153879377384977,0.17446917844763205,0.6554928968786531,5651.987184150659,True,0.00013407148784573797,0.2437437730595976,0.6014882339325978,5121.471422815281,True,0.0001546250873549108,0.22007319428016153,0.5716398492065341,5122.267286900828,True,0.04560401583252949,0.06927459461196556,False,
POL,2467,0.007296311309282529,4.5045493781884155e-05,0.20679282160520884,0.6281106770009734,6861.170851986477,True,4.469256538009773e-05,0.22020848559709838,0.6254082825910872,6772.027935301882,True,4.697671224273413e-05,0.22248331397957133,0.6109589820123789,6774.567816555153,True,0.015690492374362486,0.013415663991889537,False,
POML,1719,0.07795229784758581,8.100102847658804e-05,0.1653061303918699,0.7707627722274836,3461.1799005223193,True,8.584437779592966e-05,0.23772591516045882,0.7466144148549947,2935.7303883133454,True,9.455482347965765e-05,0.19155157792607047,0.7486083389469029,2938.1595436145226,True,0.026245447534200578,0.07241978476858893,False,
POWER,2475,0.009696969696969697,6.559778709284221e-05,0.12608031290811117,0.7958362405149075,5450.972120533559,True,6.43863088633312e-05,0.13563312722348023,0.7936583654970399,5348.722124132591,True,6.648478325294851e-05,0.13158078838620868,0.7919682361909622,5349.249489569,True,0.005500475478097511,0.009552814315369057,False,
PPL,2472,0.011731391585760517,2.1910125432609468e-05,0.11392206213097303,0.8436103903188965,6104.817753647488,True,2.2579337495931702e-05,0.12757085909215976,0.8345188463661092,5969.428755237845,True,2.3789428561886383e-05,0.12220988318053025,0.833554032214198,5968.592001887659,True,0.00828782104955722,0.013648796961186732,False,
PPP,1536,0.10611979166666667,0.00013726288104552167,0.20032707683721407,0.6866605922604474,3096.6317706254354,True,0.00013844000383272413,0.31083624847743946,0.6712150796159382,2463.258594739532,True,0.00019946338465042025,0.27651067915920113,0.6044537641812942,2475.0692464844774,True,0.07618360232198707,0.11050917164022539,False,
PPVC,1667,0.0653869226154769,0.00015766022475764604,0.11429808277585157,0.8577819989567141,2117.443949668662,True,0.00022689946586484062,0.16160489349352813,0.822913059588241,1754.603858507448,True,0.00026735089205557467,0.13884263100998237,0.8182844744401538,1747.1527254209477,True,0.024544548234130797,0.04730681071767656,False,
PREMA,2008,0.06673306772908366,5.062906593717721e-05,0.09889053929888367,0.8453271009200998,4263.625769332444,True,5.197653186489517e-05,0.14511806508886088,0.827426935050535,3725.864707999588,True,6.583256898679388e-05,0.12931585794265804,0.810708569061749,3741.3300698116004,True,0.030425318643774374,0.046227525789977214,False,
PRET,1560,0.07435897435897436,2.523420008061852e-05,0.053782648847289026,0.9271254204870667,2990.3585692873476,True,5.677427622485958e-05,0.10044453420093444,0.875799169045029,2530.0722318202274,True,6.263621528871069e-05,0.08258580362263172,0.8762902299950621,2528.188764899222,True,0.028803154775342697,0.04666188535364541,False,
PRL,2473,0.05620703598867772,6.988165771667944e-05,0.16500421325987114,0.7642955810523421,5294.1976283228605,True,7.555249405963371e-05,0.231653360117978,0.7334816212809336,4716.262290063409,True,9.04490336910459e-05,0.2005737468160515,0.7221984364679495,4717.104053359475,True,0.035569533556180366,0.06664914685810686,False,
PRWM,1250,0.0672,0.00026606315528710943,0.11972481032200057,0.6739989836807576,2408.745568032945,True,0.00037776879822459515,0.19151270283678026,0.5769333199481239,2075.719663414867,True,0.00034791172502258343,0.16194324452635392,0.6051718679931316,2078.3793306855123,True,0.04221843420435335,0.0717878925147797,False,
PSEL,1057,0.0510879848628193,4.4771256771183656e-05,0.1924819872321422,0.7731425287476498,2253.2669931225946,True,5.0252708935895346e-05,0.2554244480865395,0.7430531958326905,2045.3814702099962,True,5.044381991213445e-05,0.2153417296992451,0.7530602650265303,2046.2923895718782,True,0.0228597424671029,0.06294246085439734,False,
PSMC,1875,0.0864,2.9589554022520403e-05,0.16933852425825704,0.8014610673782798,4197.732494292194,True,3.6183125981793454e-05,0.2427126477771091,0.7572873522228711,3570.615453597414,True,5.165846521378846e-05,0.23868913475948209,0.7225660232149627,3583.8346942609587,True,0.06935061050122504,0.07337412351885206,False,
PSO,2469,0.014985824220332119,4.1177824884833103e-05,0.14041376757747193,0.7764693583353637,6088.96279363694,True,3.922810377610294e-05,0.15185684079363676,0.778212856847224,5918.902943016946,True,4.295235918375729e-05,0.14871826540875843,0.768233057528309,5918.746235558998,True,0.008304497831286506,0.011443073216164834,False,
PSX,2287,0.03541757761259292,9.823393779895552e-05,0.1379134083893493,0.7414197519341635,5002.514985875958,True,0.00010403432112538952,0.17357755292415494,0.7236640219619636,4651.097650501914,True,0.00012143989119953328,0.16382930874657894,0.7005504002279064,4652.049139115052,True,0.025915900357229654,0.03566414453480565,False,
PSYL,1858,0.0898815931108719,0.00036022940036847784,0.18193061587802395,0.5610657041660512,3516.251037958743,True,0.0004698116202974235,0.298900803231974,0.4756273941918025,2866.47902143551,True,0.0005446798509060784,0.25843041690131874,0.42658587086583055,2871.1509488118136,True,0.07649980102329479,0.11697018735395004,False,
PTC,2476,0.012924071082390954,3.4692434682166596e-05,0.13829315580304163,0.8168510919468706,5760.893742579512,True,3.3354393258132404e-05,0.15428536212575236,0.8120958908930435,5629.033464662183,True,3.5716776275401024e-05,0.14746189273382498,0.8096706711440336,5630.048735500708,True,0.00916873693078335,0.015992206322710728,False,
PTL,1379,0.01305293691080493,4.921726844386231e-05,0.15993064666056958,0.7667331618168844,3233.7075388503717,True,4.724724854446532e-05,0.17305619923029653,0.7660990251469137,3152.057227982345,True,4.7130706418717316e-05,0.16373952075955372,0.7703911018728273,3152.267704626686,True,0.003808874098984144,0.013125552569726945,False,
QTECH,2392,0.06145484949832776,0.00017741367268043747,0.12426195812387743,0.8268183675709271,3588.8631192141593,True,0.00014390086919522144,0.17359464986794115,0.8203982092380248,3115.078033870826,True,0.00022328047173746966,0.1586387001308578,0.7907861659505001,3133.9121882800246,True,0.03437674200698036,0.049332691744063725,False,
QUET,1409,0.13626685592618878,5.692287803826935e-05,0.13906655201171952,0.8446714880367974,2266.953201122286,True,0.00015341025658209236,0.24901867276743767,0.7509813272325538,1610.5362029719272,True,0.00012160245981754388,0.2059105520637577,0.772082154794427,1631.655538222241,True,0.06684400005203817,0.10995212075571814,False,
QUICE,2469,0.016200891049007696,9.513454149080176e-05,0.18946769615077347,0.7469426269178655,5015.861288565033,True,8.947030839139944e-05,0.2209255356646328,0.7388343760040991,4869.232017930529,True,9.807747460540385e-05,0.2076895633633407,0.7343322365942688,4873.588035860754,True,0.018221867212567244,0.03145783951385933,False,
