symbol,n,censor_rate,alpha_n,beta_n,nu_n,ok_n,alpha_c,nu_c,ok_c,alpha_l,beta_l,nu_l,ok_l,alpha_gap,alpha_gap_partial,at_boundary,error
LCI,2440,0.012704918032786885,0.20313329952909037,0.7657447928125629,3.3376093569568006,True,0.23667799984976534,3.002176001013777,True,0.15544051771388673,0.7661833532798369,3.3697465632382975,True,-0.047692781815203644,0.03354470032067497,False,
LEUL,2041,0.1464968152866242,0.11670055565248139,0.8552737477914398,199.99999999137418,True,0.21971478482637702,25.769059729154527,True,0.26282154704186456,0.6338654036852988,5.902960641880757,True,0.14612099138938317,0.10301422917389563,True,
LIVEN,1375,0.184,0.15744343815838432,0.8425565618416129,18.782916361476396,True,0.21710610246183976,9.860166382252897,True,0.19113461486170552,0.8085433002307576,3.321482762196263,True,0.033691176703321196,0.05966266430345543,True,
LOADS,2447,0.046587658357172046,0.234282946690237,0.7059778225273787,5.04293473830014,True,0.33491502154179,3.474712164975603,True,0.244908547362017,0.6459687543089716,3.520209973621154,True,0.010625600671780006,0.10063207485155298,False,
LOTCHEM,2471,0.017806556050182113,0.23282349843852543,0.7267429942602541,3.626417139810163,True,0.29969897238250776,3.1294576849450246,True,0.2630275240656185,0.6013477341283384,3.3557813242041563,True,0.030204025627093095,0.06687547394398233,False,
LPGL,1454,0.21182943603851445,0.19873177041339704,0.7750924593618946,199.9999999657353,True,0.383628891922946,18.634312676240505,True,0.36244897508139906,0.6373021463356774,4.700650365870522,True,0.16371720466800202,0.18489712150954898,True,
LPL,2435,0.01971252566735113,0.3411880908878352,0.6588119091120201,3.1602416855778017,True,0.3905507287979785,2.985939727386423,True,0.3420813618345927,0.5472624252452338,3.0620051864180993,True,0.0008932709467575073,0.04936263791014328,True,
LSECL,577,0.01386481802426343,0.2998172268192918,0.5966525823123796,3.6205040799533306,True,0.3737882211648597,3.1856599200626574,True,0.33478365550921246,0.49926423045316753,3.190315679095512,True,0.03496642868992067,0.07397099434556792,False,
LSEFSL,569,0.10896309314586995,0.3845086520932998,0.3011285327866821,7.57527744244617,True,0.8270631708129366,3.476772428644411,True,0.6733699917571236,0.11113537699237251,2.761194359354949,True,0.2888613396638238,0.44255451871963675,False,
LSEVL,783,0.022988505747126436,0.35227586955445866,0.33048383785979196,3.8744951716816423,True,0.5274826898428755,3.042213800778973,True,0.4169602325726548,0.18034026440909193,3.0656191373463813,True,0.06468436301819613,0.17520682028841683,False,
LUCK,2467,0.012971220105391163,0.21482847397679314,0.7308156646556175,4.705293421264952,True,0.256450518542477,3.967326358019987,True,0.23288840091655688,0.6866712187028583,4.1792038469205615,True,0.018059926939763743,0.041622044565683886,False,
MACFL,2283,0.09899255365746824,0.14430356864594202,0.8411584988919887,10.380030802846349,True,0.40587037157842815,4.54143319329992,True,0.2825744129237428,0.6804711884769562,3.5899913908276333,True,0.1382708442778008,0.26156680293248613,False,
MACTER,1457,0.10844200411805079,0.12573719909212586,0.8742628009078715,7.239274421974613,True,0.18256251436404508,4.9257524693061185,True,0.15674193803404624,0.8432580619659342,3.287781601604401,True,0.03100473894192038,0.056825315271919224,True,
MARI,2471,0.016187778227438283,0.28587007052811414,0.7141299294718709,3.3882106684756934,True,0.30233853705279734,3.205890146694281,True,0.2850814485846187,0.665522392759208,3.2791717486842114,True,-0.0007886219434954378,0.0164684665246832,True,
MCB,2474,0.004042037186742118,0.2063026677660045,0.7023114479133264,3.366102698815362,True,0.22193099480505535,3.222548430269316,True,0.18967114629491666,0.7047099292456033,3.307077457405923,True,-0.016631521471087846,0.015628327039050843,False,
MCBIM,1869,0.042803638309256285,0.2316485974059263,0.7305621853726953,8.217868353777838,True,0.31073472443896294,5.029450349659055,True,0.24637012965827354,0.727826872404456,4.687007426054686,True,0.014721532252347236,0.07908612703303664,False,
MDTL,2473,0.005256773150020219,0.20005865580544424,0.7667294410868009,3.3010277700658737,True,0.21846307800766748,3.14347449318062,True,0.20220979810363854,0.7312251036639469,3.305508094269784,True,0.0021511422981942974,0.018404422202223242,False,
MEBL,2450,0.007755102040816327,0.22551127167005863,0.6850337780852702,3.6532321597214255,True,0.2589189993420982,3.3208164752767875,True,0.21987702896993536,0.6546323730796371,3.5527220703985005,True,-0.0056342427001232764,0.03340772767203959,False,
MEHT,1094,0.07952468007312614,0.9920931847510779,0.000341987292920083,2.5152032359295458,True,0.9999999999558062,2.1663734333154925,True,0.17370490368615268,0.8262950963138114,2.8741982772301586,True,-0.8183882810649252,0.007906815204728357,True,
MERIT,2437,0.03857201477226098,0.23916427568721568,0.569941682595452,5.6028057515638725,True,0.3844031577760078,3.456553563204119,True,0.2705897129174293,0.5051104530430026,3.523813399163064,True,0.0314254372302136,0.14523888208879213,False,
MFFL,2109,0.07728781412991939,0.21379993572965486,0.7587664064632628,8.127769242138807,True,0.38260144261520096,4.238365587602178,True,0.32199753029171924,0.6169477071807334,3.539489798586672,True,0.10819759456206438,0.1688015068855461,False,
MFL,2104,0.03897338403041825,0.13082339201698254,0.7748314976837054,5.853386840256793,True,0.24828501833255373,3.3089930220737465,True,0.16778797768246662,0.6283968514138232,3.5613082235359146,True,0.03696458566548408,0.1174616263155712,False,
MIRKS,1767,0.05319750990379174,0.333250514711183,0.6667494778752631,3.7738593700823646,True,0.4097835380641146,3.142563533251788,True,0.3226891487214853,0.6071804268048901,2.864127928818802,True,-0.010561365989697702,0.0765330233529316,True,
MLCF,2470,0.039271255060728746,0.10177589691722427,0.8751716927749449,8.02307356306832,True,0.1493127435427342,4.706779963679768,True,0.11680027059428563,0.8510216976996904,4.66360561182241,True,0.015024373677061359,0.047536846625509915,False,
MQTM,1011,0.13550939663699307,0.1541399209600389,0.812190367974344,31.579902844439555,True,0.45818634220946775,3.814926660896999,True,0.19509550545301454,0.7915446671928961,2.5029040783329104,True,0.04095558449297565,0.3040464212494288,False,
MRNS,2078,0.03609239653512993,0.18806552378738428,0.6406953140160317,6.5478907734069,True,0.3179451029713828,3.6496679729991497,True,0.23625723693009082,0.5801742509877876,3.566015470374376,True,0.04819171314270654,0.1298795791839985,False,
MSCL,1401,0.1270521056388294,0.19033411454431076,0.7535630343703579,4.430889887785485,True,0.4890817426885743,3.1109617940533107,True,0.2451259910482173,0.049011564734808485,4.285253520972958,True,0.054791876503906545,0.29874762814426353,False,
MSOT,1678,0.12455303933253874,0.09674795627184753,0.8604986152673487,199.99999999235717,True,0.3226005601063815,5.321818472273927,True,0.09965329763289249,0.9002385328499034,3.4591164341642924,True,0.0029053413610449635,0.22585260383453398,True,
MTIL,972,0.07716049382716049,0.06859792865802009,0.9152730505086651,6.452558695854783,True,0.41994974278403174,3.2842329687683582,True,0.36048295180838374,0.3771844020007774,3.173835969886003,True,0.2918850231503637,0.3513518141260117,False,
MTL,2465,0.015010141987829614,0.5188815542919448,0.4811184457080336,2.9806123789094134,True,0.5367730708253371,2.8798892779622993,True,0.6190476015940141,0.3496287001981562,2.8205364497147327,True,0.10016604730206924,0.01789151653339227,True,
MUGHAL,2469,0.046172539489671933,0.1581154579050446,0.7809376918701403,8.962912426439102,True,0.24230034659668298,4.547924949777794,True,0.19228669062623333,0.7336331382390966,4.691655652756218,True,0.034171232721188716,0.08418488869163837,False,
MUREB,2208,0.019021739130434784,0.37526682609037354,0.5259505955241192,3.6057405941851375,True,0.505404879143552,3.028392081873637,True,0.39458347806124816,0.4414107795150711,3.3053771243495405,True,0.01931665197087462,0.1301380530531785,False,
MWMP,662,0.1163141993957704,0.5222728514881656,0.0412701719930364,2.5576106418121594,True,0.9999999999999137,2.379599733606896,True,0.49475976291489043,1.5371184750719532e-06,4.43174386532189,True,-0.02751308857327517,0.47772714851174813,False,
NAGC,1289,0.11326609775019394,0.23616981986355035,0.7638301801364495,7.1582346483511285,True,0.39338795983848374,5.072301871007825,True,0.29173491858781403,0.7082650814121665,3.1424681160562007,True,0.055565098724263684,0.1572181399749334,True,
NATF,2394,0.018379281537176273,0.26743586885717974,0.7080729597160038,3.5282317075936445,True,0.3162075687044822,3.1526118607465614,True,0.26645261875239196,0.6537928047693563,3.2192612347553657,True,-0.0009832501047877806,0.04877169984730245,False,
NBP,2471,0.014569000404694455,0.2210435336256145,0.7789564663742092,3.513797585418259,True,0.21320034543196215,3.3278647917267286,True,0.17561886828834455,0.794694002226395,3.3960482742097025,True,-0.04542466533726994,-0.007843188193652345,True,
NCL,2466,0.0202757502027575,0.1990905126763993,0.6555498424920457,4.678032229689654,True,0.26425360243909857,3.4902660403272954,True,0.1900207205456758,0.6463802023923457,3.7095105664798593,True,-0.009069792130723509,0.06516308976269927,False,
NCML,2039,0.026483570377636097,0.29596661476165526,0.6356485103196737,4.5677232305454,True,0.40971032524065376,3.6012538106188936,True,0.3667984939174202,0.49617693350800884,3.9518213641150624,True,0.07083187915576494,0.1137437104789985,False,
NCPL,2471,0.0339943342776204,0.40464500196095565,0.5953549980390294,3.1936598993467413,True,0.4310550616873724,2.937658449745191,True,0.40083873470758324,0.5330860741661592,2.8438673778639703,True,-0.0038062672533724085,0.026410059726416746,True,
NESTLE,1945,0.021079691516709513,0.19448451426039975,0.8055154857395993,3.366226549141703,True,0.19426076193460837,3.2147541623322304,True,0.19218993381435912,0.807810066185603,2.9656016745928295,True,-0.0022945804460406394,-0.0002237523257913876,True,
NETSOL,2471,0.08012950222581951,0.1938242655357986,0.7658981633099994,9.08499747487781,True,0.24248814266660484,4.559982970822717,True,0.21893003998006366,0.7395606209490702,3.6340074404346185,True,0.025105774444265067,0.04866387713080625,False,
NEXT,2193,0.04970360237118103,0.10190361538814086,0.8631000583352884,19.70455584715996,True,0.20774680844613122,5.90113390732468,True,0.13653499115471063,0.8135222306778802,5.9265818829458805,True,0.03463137576656977,0.10584319305799036,False,
NICL,2059,0.03156872268091306,0.2167921700703287,0.6962410237842995,4.0646665077230315,True,0.40936310133538667,2.9484442504986066,True,0.37497422984056883,0.34756827807003643,3.05689838669278,True,0.15818205977024014,0.19257093126505798,False,
NML,2472,0.015372168284789644,0.13370849421432707,0.8323836446376449,4.784806257661252,True,0.15974315462111174,3.878948594427633,True,0.1266575770535872,0.821004189827387,4.154522148820916,True,-0.007050917160739856,0.026034660406784677,False,
NONS,1550,0.10774193548387097,0.26377862402712177,0.544787992261327,13.043846898003121,True,0.6137771619746071,3.7717663288696244,True,0.5058673816828385,0.3747311434786439,2.8227682073907117,True,0.24208875765571675,0.3499985379474853,False,
NPL,2434,0.02218570254724733,0.2676827617074855,0.6948538779132993,3.694248593347731,True,0.3299328752255942,3.138123188457031,True,0.2697676855261339,0.6325912283845114,3.3669714350568367,True,0.0020849238186483876,0.06225011351810872,False,
NRL,2472,0.05016181229773463,0.17515673792059466,0.8180121990979394,5.0384028420198455,True,0.25772989712580147,3.6828771859123797,True,0.19311359387728028,0.7740375565349501,3.294023943791413,True,0.017956855956685613,0.0825731592052068,False,
NRSL,2464,0.02150974025974026,0.1660255513069337,0.7924938245573507,4.388607159538493,True,0.21370865818277585,3.4098260150088135,True,0.158304495295807,0.7718464545782446,3.694110209340966,True,-0.007721056011126687,0.04768310687584215,False,
NSRM,906,0.19757174392935983,0.6670532417677508,0.3329467582322332,4.366599034728595,True,0.6965774298763194,4.107878460063829,True,0.24823259893812985,0.7517359341075263,2.0500000000000433,True,-0.41882064282962095,0.029524188108568605,True,
OBOY,2116,0.0500945179584121,0.15400857930682826,0.84599142069317,4.625683255486319,True,0.17910201338873707,3.952764950588898,True,0.1785237762708072,0.8016558226145641,3.6690086417242087,True,0.02451519696397894,0.02509343408190881,True,
OCTOPUS,1231,0.05117790414297319,0.3993608757605041,0.6006391242394611,3.259320971904603,True,0.4470904379250993,2.9358481657710325,True,0.4216841386183523,0.42663126942016366,2.697102136718723,True,0.022323262857848192,0.047729562164595174,True,
OGDC,2474,0.00889248181083266,0.1645800966744016,0.7994216607935876,3.8708886689121877,True,0.18680512288665585,3.449888509973472,True,0.1485392877678868,0.7969471105567005,3.643619834353002,True,-0.016040808906514797,0.02222502621225425,False,
OLPL,2420,0.012396694214876033,0.33487872528944385,0.665121274710547,3.1355600897787017,True,0.35135175129158536,3.005848496832934,True,0.3063974031544649,0.6777751147971016,3.0316261000312372,True,-0.028481322134978948,0.01647302600214151,True,
OML,1265,0.13201581027667983,0.1805096534809058,0.7299870228807488,199.99999897398257,True,0.4810288616645828,5.002736084639045,True,0.24145169702180622,0.7585483029781648,3.0276141957091474,True,0.06094204354090041,0.300519208183677,True,
OTSU,1766,0.06681766704416761,0.1503286409989859,0.789691521398699,19.577601895460855,True,0.2863933768288017,5.658177185071054,True,0.24363359984144634,0.6897428006102759,5.457404235600491,True,0.09330495884246043,0.13606473582981582,False,
PABC,1283,0.013250194855806703,0.17912677363490914,0.7579582299791101,3.1970398183235345,True,0.23110790104144882,2.788628541496414,True,0.14440327485585086,0.7083722462418832,3.194261333116427,True,-0.03472349877905828,0.05198112740653968,False,
PACE,2473,0.016174686615446826,0.17277562454459985,0.7887116466797979,3.8433097996134817,True,0.20956721072028758,3.3422141245042702,True,0.16328734964730252,0.7804691898923355,3.5641041007306447,True,-0.009488274897297339,0.03679158617568773,False,
PAEL,2471,0.042897612302711455,0.18274325638752165,0.7643763606293543,6.498646326525487,True,0.2646243331696504,3.874775940803735,True,0.19519675205654718,0.7335660550308325,4.050289392165123,True,0.012453495669025538,0.08188107678212875,False,
PAKD,2045,0.07579462102689487,0.2622414711818725,0.5547589397923486,9.687848896164828,True,0.5266765490300809,3.908670606400241,True,0.39727419544219816,0.4220242899652003,3.5107286283205905,True,0.13503272426032564,0.26443507784820836,False,
PAKL,718,0.13649025069637882,0.35976459286183915,0.22263103090850658,8.729433957739854,True,0.6458890017481411,2.46729356076251,True,0.9971226008356234,0.0028773990901083046,2.2541580086537545,True,0.6373580079737843,0.286124408886302,True,
PAKOXY,1995,0.02155388471177945,0.31963084699968014,0.680369153000297,3.335837442729689,True,0.3172276378253591,3.1695453908094637,True,0.3775863043833092,0.6224136956158591,2.992944242213957,True,0.05795545738362906,-0.0024032091743210193,True,
PAKRI,2392,0.020903010033444816,0.24551007162316674,0.7087666447358172,3.933101375844621,True,0.3131448896871927,3.289283547911953,True,0.23718346331398238,0.6659816769167861,3.4970881564570364,True,-0.008326608309184358,0.06763481806402594,False,
PAKT,1854,0.03290183387270766,0.19193302357620706,0.808066956016942,4.564020927900016,True,0.2291021524325817,3.9814641521501324,True,0.1560273073622312,0.843972692637672,3.6213804924251107,True,-0.03590571621397587,0.037169128856374634,True,
PASL,2476,0.0008077544426494346,0.26454719615448874,0.6640822391588854,3.854691599847026,True,0.2698603147196067,3.82635581933254,True,0.27625672324592215,0.6405112685518999,3.8554640062687073,True,0.011709527091433414,0.005313118565117958,False,
PASM,660,0.02878787878787879,0.2747376009954654,0.16575878428508295,7.622985815172092,True,0.9998037948488107,2.305278762106399,True,0.5332232926885974,0.4437994378792902,3.5789996085566145,True,0.25848569169313196,0.7250661938533453,False,
PCAL,2277,0.03337725076855512,0.2149375042417367,0.6807928636661422,4.009453467380988,True,0.35415291485098593,2.8457640582242507,True,0.21779757662369892,0.6147570475494706,2.9632471986075153,True,0.002860072381962231,0.13921541060924925,False,
PECO,1416,0.12429378531073447,0.15992463974165025,0.7918249433341017,51.86806827661704,True,0.2801421200162089,7.594680519989466,True,0.30003630174196116,0.6734303167746442,3.865552906030176,True,0.14011166200031092,0.12021748027455867,False,
PGLC,1283,0.10989867498051442,0.2679105379487278,0.7320894620512706,6.76241086538291,True,0.3140977776058689,5.291337783725508,True,0.29456782668513,0.705432173314852,3.6735289181302124,True,0.026657288736402163,0.046187239657141055,True,
PHDL,1453,0.13626978664831382,0.25900197643133316,0.7170167777884169,8.512711185212245,True,0.3404372005397741,5.141560697003019,True,0.35140945564999726,0.5927056615540379,3.577346891659947,True,0.0924074792186641,0.08143522410844095,False,
PIAHCLA,2476,0.03836833602584814,0.3569476675540958,0.626173368894112,3.45029828886747,True,0.4409308878411582,3.14505869976242,True,0.42244336948935435,0.4924514883580905,2.874445934997804,True,0.06549570193525855,0.0839832202870624,False,
PIBTL,2475,0.01616161616161616,0.15479651981775194,0.8117952643959987,3.6070757466511076,True,0.19566197584824638,3.063377285536484,True,0.14382023938237504,0.7578206897646422,3.4515464349762786,True,-0.010976280435376906,0.040865456030494435,False,
PICT,2299,0.04784688995215311,0.3545633239251283,0.6454366760748649,3.479949966639326,True,0.3818913139728267,3.2770742932162507,True,0.41433209906130475,0.585667900938358,2.867376025796341,True,0.059768775136176455,0.027327990047698425,True,
PIL,2431,0.006170300287947347,0.3200604938651483,0.6606043276651528,3.7975900425870424,True,0.3645349098989903,3.574846168479624,True,0.3600327779944247,0.5832244564654012,3.7943375075174135,True,0.03997228412927639,0.044474416033842,False,
PINL,1665,0.05285285285285285,0.16733695117769626,0.8326630488223036,4.607047539349507,True,0.16814091869519762,3.5298883492867645,True,0.14227854792082495,0.840796344416722,3.2481241351246424,True,-0.02505840325687131,0.0008039675175013639,True,
PIOC,2469,0.05953827460510328,0.1729911720965579,0.8012604753730034,5.638242552302616,True,0.2792933053208872,3.7379388160988345,True,0.21122935133920864,0.727141275836378,3.4888110306564015,True,0.038238179242650744,0.1063021332243293,False,
PKGI,2007,0.05082212257100149,0.14925617731120305,0.8507438226887956,6.553294649536602,True,0.15660002806521994,4.759384872844986,True,0.12024003914343764,0.8797599608565416,4.432041326838856,True,-0.02901613816776541,0.00734385075401689,True,
PKGP,2378,0.03532380151387721,0.4335425111958615,0.5664574888040927,3.57606816113456,True,0.4681201358879217,3.2263318557444354,True,0.46428621060319686,0.45726280222831733,3.1186907926362815,True,0.030743699407335345,0.03457762469206016,True,
PKGS,2454,0.01426242868785656,0.16004213821756635,0.8020501216570035,3.7841872135450507,True,0.20317049192976444,3.2399654272121436,True,0.15616831587764274,0.7882623723707952,3.3564048007242286,True,-0.003873822339923616,0.043128353712198086,False,
PMPK,1177,0.0875106202209006,0.22469652816432584,0.7753034718356735,10.228710893588318,True,0.2543195396310951,4.870523363405402,True,0.2603510989407362,0.7396489010592591,3.8138292200732566,True,0.03565457077641038,0.029623011466769267,True,
PMRS,773,0.12807244501940493,0.2427687959263483,0.757231204073651,3.1681454688166126,True,0.39617603488710607,2.7628589481434913,True,0.7806391360670506,0.21440953275176455,2.367929320074092,True,0.5378703401407023,0.15340723896075775,True,
PNSC,2455,0.04806517311608961,0.2792765178621933,0.6132351055977855,4.26294581762847,True,0.46480140673865544,2.9189714270380094,True,0.3136522142869419,0.4497298434704683,2.878375523755869,True,0.03437569642474858,0.18552488887646212,False,
POL,2467,0.007296311309282529,0.3149227930889399,0.6395203682628672,3.1923098402312258,True,0.35828429707148174,2.967411876063718,True,0.30038027394022515,0.6112723433317644,3.1313189366219607,True,-0.014542519148714739,0.04336150398254185,False,
POML,1719,0.07795229784758581,0.2687117597292408,0.7312882402707364,5.361133771915409,True,0.3332616386716778,4.098847852164907,True,0.257989738364416,0.7420090014338241,2.927194091035615,True,-0.010722021364824752,0.06454987894243702,True,
POWER,2475,0.009696969696969697,0.15641508140018756,0.7957684920883258,3.9534650496120967,True,0.17542394352183902,3.589314044990968,True,0.15240182303809355,0.7861575868430013,3.684498151353453,True,-0.004013258362094013,0.019008862121651454,False,
PPL,2472,0.011731391585760517,0.15958489623032057,0.8151762076211955,4.716085349846414,True,0.18411150819527367,4.029910821111585,True,0.15204470431037884,0.8081283477917554,4.325507111366294,True,-0.0075401919199417355,0.024526611964953093,False,
PPP,1536,0.10611979166666667,0.32460924108092715,0.6753907589188634,5.174098078844805,True,0.47017817525562455,3.7376639308638864,True,0.4470515095668844,0.5141103731516095,2.864316660770837,True,0.12244226848595724,0.1455689341746974,True,
PPVC,1667,0.0653869226154769,0.15084189133697296,0.8212144396418554,9.262361169269264,True,0.25552140630953635,4.27334010429572,True,0.20313285902410072,0.7351252715093037,4.358997550482012,True,0.052290967687127765,0.10467951497256339,False,
PREMA,2008,0.06673306772908366,0.16054005870314397,0.8197172751626095,5.256543813938029,True,0.22670409497555105,3.6664224313109175,True,0.18020215001957965,0.7637991047492174,3.094356683194909,True,0.019662091316435676,0.06616403627240708,False,
PRET,1560,0.07435897435897436,0.06420071985507403,0.9130015224099497,39.247187680837605,True,0.2634269855791316,3.6805823615992947,True,0.13938242357157654,0.8357002597580044,3.13078831336525,True,0.07518170371650251,0.19922626572405755,False,
PRL,2473,0.05620703598867772,0.23327360459451757,0.7247600078550328,6.726594015177412,True,0.3417672680295609,4.080449124406385,True,0.2702526666051338,0.6661952913174045,3.7991688744050665,True,0.03697906201061624,0.10849366343504335,False,
PRWM,1250,0.0672,0.19465365174777954,0.6305722621630194,6.445043094182893,True,0.5132934107867109,2.7919614970237148,True,0.279853911366448,0.5920219186392923,2.60313626035572,True,0.08520025961866845,0.3186397590389313,False,
PSEL,1057,0.0510879848628193,0.22950951691004784,0.7704904830899499,4.225713550955934,True,0.22964891809800853,3.8629742305976253,True,0.20029533822333845,0.7997046617766362,3.4468209589307843,True,-0.02921417868670939,0.000139401187960686,True,
PSMC,1875,0.0864,0.23029382618291339,0.7686275497192887,6.1220367754440845,True,0.2322429590858832,5.4314397126065055,True,0.25583513950455355,0.7441648604954253,4.574500856775995,True,0.02554131332164017,0.0019491329029698024,True,
PSO,2469,0.014985824220332119,0.19249072379561052,0.7457527803617835,4.759278676291494,True,0.2262883567616703,3.9394980106238693,True,0.19745248803527454,0.716021320725651,4.1888643485389885,True,0.004961764239664018,0.03379763296605978,False,
PSX,2287,0.03541757761259292,0.2133394810289585,0.7071973916312297,4.183124148883316,True,0.3162038033482425,3.083900446491766,True,0.22253539582425724,0.6313187502383893,3.2527466558428237,True,0.009195914795298743,0.102864322319284,False,
PSYL,1858,0.0898815931108719,0.185140954490009,0.5588358610175388,199.99999997963033,True,0.4677789492564979,4.567617949641127,True,0.3077432821354192,0.4209869682284123,5.189647517101649,True,0.12260232764541018,0.2826379947664889,True,
PTC,2476,0.012924071082390954,0.22677336454215044,0.7732266354578372,3.3602170109453935,True,0.23322304833493523,3.2444086601835727,True,0.21246676449841842,0.7661675989755903,3.1724923019596325,True,-0.01430660004373202,0.006449683792784794,True,
PTL,1379,0.01305293691080493,0.24920125281577124,0.6934776238473093,4.329136420938626,True,0.2979390525210097,3.6515780505018696,True,0.2311834992963136,0.6973792329148312,3.8338659637716335,True,-0.01801775351945764,0.04873779970523848,False,
QTECH,2392,0.06145484949832776,0.1742114938688775,0.8028664319088841,5.492493281421015,True,0.22511247095197023,4.414864101061063,True,0.24474594658743412,0.7107713017309956,3.6060975024070996,True,0.07053445271855663,0.05090097708309274,False,
QUET,1409,0.13626685592618878,0.15457938004464047,0.8300782171715172,49.46387823205058,True,0.26572600793666634,6.747994247410251,True,0.2893262524959428,0.7087726338190299,3.497615896552455,True,0.13474687245130232,0.11114662789202587,False,
QUICE,2469,0.016200891049007696,0.26001422801416474,0.7019511368652382,3.789885046516255,True,0.3106724480898396,3.386331439986799,True,0.2694475909436631,0.6590943855451548,3.48928235510945,True,0.009433362929498368,0.05065822007567489,False,
RAVT,905,0.055248618784530384,0.20235174143909174,0.7976482585608926,5.114919713115777,True,0.20198255856005307,4.02258930628633,True,0.1996472479488039,0.773355122321714,3.9490816694918305,True,-0.0027044934902878404,-0.00036918287903867086,True,
RCML,844,0.10308056872037914,0.4423336570372297,0.5576663429627611,3.389525302832425,True,0.5307772888621518,3.01711450296561,True,0.43377480091171583,0.5662251990879352,2.4882588560833656,True,-0.00855885612551388,0.0884436318249221,True,
REDCO,2014,0.03574975173783516,0.23438198926183346,0.7656180107346573,3.9540306018754943,True,0.33302769387361647,3.3338795456440113,True,0.302367284702608,0.609433318930676,3.4094676186985415,True,0.06798529544077453,0.09864570461178301,True,
REWM,1920,0.06666666666666667,0.3115729066699133,0.6459204380085666,4.409953806654022,True,0.47816382879550023,3.154853466890642,True,0.379659640713748,0.5406044950436608,2.640359052881842,True,0.06808673404383475,0.16659092212558696,False,
RICL,1850,0.01783783783783784,0.09596026404738635,0.9040397359526045,4.8862729128205755,True,0.10126363109146738,4.1067817057987295,True,0.07735034901393084,0.9161224695548122,4.276679287462855,True,-0.018609915033455507,0.005303367044081034,True,
RMPL,1604,0.02119700748129676,0.21800671560098217,0.7819932843990154,9.33894184494293,True,0.21683987931148552,3.9568211696025135,True,0.17220137476072156,0.8277986252392429,3.887779871154777,True,-0.04580534084026061,-0.0011668362894966533,True,
RPL,2364,0.046531302876480544,0.20972772358584882,0.6510735551808933,4.197989068574039,True,0.38825519124671776,2.7645075147189555,True,0.18194025599043467,0.6159021147461624,2.9441266122893244,True,-0.027787467595414145,0.17852746766086894,False,
RUBY,1806,0.06090808416389812,0.2579141062382022,0.6908105234485951,5.7808429362768425,True,0.4304316243998987,3.639269370249873,True,0.4825502128494644,0.3136805968883469,3.2259115345141023,True,0.2246361066112622,0.17251751816169647,False,
RUPL,1777,0.11592571750140687,0.19652049974936492,0.6853938302345302,50.59826782954188,True,0.5710258847867047,4.40987018702114,True,0.3334430378337623,0.592235402125461,3.259542338828242,True,0.13692253808439736,0.37450538503733977,False,
SAIF,2162,0.06059204440333025,0.11827360900345825,0.8523238886392088,24.919177836004515,True,0.2109324752937891,5.311193026035179,True,0.15926061769157074,0.7924292879820047,5.278092936434604,True,0.04098700868811249,0.09265886629033086,False,
SANSM,1162,0.13855421686746988,0.13150945093153937,0.8684905490684605,7.03931127508073,True,0.17019765228224243,3.9096675980084648,True,0.29117412477036797,0.7088258752296075,2.4250570913862375,True,0.1596646738388286,0.038688201350703055,True,
SAPT,1538,0.08192457737321196,0.23589544040614158,0.764104559593844,7.220118973269009,True,0.2858053870112412,5.715229271371304,True,0.26072864851079247,0.7392713514891863,3.46305033019318,True,0.024833208104650895,0.04990994660509962,True,
SARC,1494,0.14390896921017404,0.20015671539867802,0.633776826382186,199.99999992702615,True,0.503521841710721,4.83181939275736,True,0.3830965175728525,0.5506531512028127,3.0667191710495807,True,0.1829398021741745,0.303365126312043,True,
SASML,1203,0.16957605985037408,0.19801578505725048,0.6224835169629908,199.9999999609082,True,0.5099007410268985,4.782632426236663,True,0.5167782925735078,0.4616493339828258,2.5519890487040486,True,0.31876250751625734,0.31188495596964805,True,
SAZEW,2426,0.08244023083264633,0.2450525799884139,0.7404184176483417,5.811187931727674,True,0.45479785171850706,3.926903406465935,True,0.2633081664068267,0.7098097234368368,3.195620368951385,True,0.018255586418412795,0.20974527173009316,False,
SBL,1830,0.04426229508196721,0.16306904471778721,0.8369309533320881,5.635032297252023,True,0.17948845725608178,4.304401456925302,True,0.1618605306328646,0.8381394679320939,3.684056762938703,True,-0.0012085140849226184,0.01641941253829457,True,
SCBPL,2196,0.01639344262295082,0.2669617163285196,0.6724124603696182,4.309821841409139,True,0.33827556952707233,3.5188547078292136,True,0.2773600217932585,0.6446104049921747,3.7949400962776294,True,0.01039830546473891,0.07131385319855271,False,
SCL,1538,0.1033810143042913,0.18609207876600062,0.8139079212339749,10.534366163494834,True,0.38335048623771323,4.916604092247955,True,0.20295628207909472,0.7970437179209019,3.565589918970266,True,0.0168642033130941,0.1972584074717126,True,
SEARL,2468,0.03403565640194489,0.2455196162199556,0.7184001990324568,4.462894692957423,True,0.30894057818938536,3.5033672142325223,True,0.2521113029253841,0.6630451966777395,3.6887028302476486,True,0.006591686705428479,0.06342096196942976,False,
SEL,1159,0.07592752372735116,0.2669697027971047,0.7148507932985861,4.264490044357978,True,0.5232143524018767,3.0708452055334265,True,0.5411744108035145,0.2731020757219889,2.604655884273699,True,0.2742047080064098,0.25624464960477206,False,
SEPL,2357,0.023759015697921087,0.2958483735483203,0.7041516264515351,3.0613642438476334,True,0.3214536675214827,2.86392041851415,True,0.23141846740933614,0.6902573164837955,2.8183436649432934,True,-0.06442990613898414,0.025605293973162413,True,
