symbol,n,censor_rate,omega_n,alpha_n,beta_n,ll_n,ok_n,omega_c,alpha_c,beta_c,ll_c,ok_c,omega_l,alpha_l,beta_l,ll_l,ok_l,alpha_gap,alpha_gap_partial,at_boundary,error,regime
MFFL,539,0.1150278293135436,0.000190920617047416,0.1864695814637315,0.5925474625089782,1148.4293528531666,True,0.00022406912690628035,0.35579650607589053,0.5232834207187111,896.5473569244386,True,0.0002914899541020556,0.2819557638453964,0.46363220274285,897.6200151463702,True,0.0954861823816649,0.16932692461215904,False,,5.0%
MFFL,968,0.08677685950413223,0.00010122446295044724,0.21268137051154998,0.7046345231311837,1971.272771659088,True,0.00012344622994161597,0.37649146959953494,0.6235085304001386,1651.3182918939501,True,0.0001521704724205201,0.3042811553441657,0.6089514867536507,1659.8257727306163,True,0.09159978483261574,0.16381009908798497,False,,7.5%
MFFL,544,0.027573529411764705,2.5528153870111968e-05,0.13797684067574473,0.8361264522906509,1218.9840335073727,True,2.5618207524872837e-05,0.1718009909283851,0.8199248961055966,1156.3077283291937,True,2.7996184787908005e-05,0.1521879754566171,0.8237849982822081,1155.0196578453654,True,0.014211134780872381,0.03382415025264038,False,,10.0%
MFL,474,0.08438818565400844,0.00016124361888530042,0.08847401297460003,0.6751836108491585,1058.5621807489422,True,0.00021070641264112798,0.1457788490209294,0.6151466526129099,882.9870258935803,True,0.00025665810148604683,0.12682124720310273,0.5566065721722124,883.5278024170395,True,0.0383472342285027,0.05730483604632938,False,,5.0%
MFL,1011,0.025717111770524232,5.2720117100390186e-05,0.06898135116175998,0.8617535046067097,2206.153450320553,True,4.82067261100789e-05,0.08266705546459,0.8622716172030203,2089.7054852751753,True,6.0220360115672365e-05,0.07952366603565708,0.8461314495296774,2089.351036901868,True,0.010542314873897105,0.013685704302830018,False,,7.5%
MFL,544,0.025735294117647058,0.00017045780732274476,0.11668590174141347,0.7497397238211903,1062.0802250724828,True,0.0001985965653789943,0.1361159447413539,0.7231034448684751,1000.7050653064728,True,0.00019639729082243887,0.12397638491314214,0.7302335383505486,1000.7396668893211,True,0.007290483171728673,0.019430042999940444,False,,10.0%
MIRKS,509,0.08840864440078586,0.00024021508484222293,0.21560719984126753,0.4660759047363855,1123.1604884009519,True,0.00031309608766541,0.3400533903291618,0.3746235924273244,931.5795889648915,True,0.0003280848491104914,0.2737396149806828,0.3698713569985612,933.0330107547635,True,0.05813241513941525,0.12444619048789429,False,,5.0%
MIRKS,654,0.045871559633027525,2.7923368103805477e-05,0.07870169282268107,0.8949896267102351,1333.3517663245893,True,2.8942959345530128e-05,0.09564317164112399,0.8886088924319411,1206.062399712748,True,4.2715069650679e-05,0.09566018039201186,0.8683069484011852,1206.4251716266222,True,0.0169584875693308,0.01694147881844292,False,,7.5%
MIRKS,544,0.025735294117647058,0.0002607813241220445,0.22383439483202955,0.43112419129086343,1215.7272438290825,True,0.00028671494302056054,0.2723852618859579,0.3911473751312402,1151.2603635115402,True,0.000301031782997883,0.26283519510744296,0.3702676843976409,1152.7246135738076,True,0.039000800275413416,0.04855086705392836,False,,10.0%
MLCF,819,0.08791208791208792,7.997759261215126e-06,0.0757002329252273,0.9150874628545507,1841.6309223896228,True,1.6828671876230875e-05,0.1338207555117376,0.8661792444882368,1545.8224164202452,True,1.335512720140519e-05,0.09833994240887413,0.8887769927670801,1545.4336697028252,True,0.022639709483646825,0.058120522586510306,False,,5.0%
MLCF,1034,0.015473887814313346,2.8652511282747628e-05,0.05722419304045963,0.8934093435719468,2388.104418159927,True,2.905919912365401e-05,0.06522187959910934,0.8885004138049626,2314.561930142524,True,3.1831315070743205e-05,0.06324657491039781,0.8838743548662118,2315.1524898448533,True,0.006022381869938184,0.007997686558649714,False,,7.5%
MLCF,544,0.012867647058823529,0.0001301765228877732,0.2508580330700879,0.6222701025910538,1173.7630080278996,True,0.0001202823046853518,0.2665464444072807,0.6326599233442773,1142.4423223632134,True,0.00012734885140639512,0.25840682882383514,0.6258991916118458,1141.5207923293922,True,0.007548795753747228,0.015688411337192787,False,,10.0%
MQTM,431,0.05336426914153132,0.0001571468378439275,0.15375076311277208,0.7629930543108379,773.2287433088825,True,0.0001464805537952216,0.1921153908527588,0.7636284119617451,683.6538346726566,True,0.0002363329504462792,0.17437364764239355,0.710991967171396,683.0659034805934,True,0.020622884529621466,0.03836462773998672,False,,10.0%
MRNS,599,0.09348914858096828,0.00025532627194540397,0.1710906269211829,0.5196687919918868,1288.2497972109518,True,0.00034474284128705455,0.2785836210283254,0.4232071512562131,1052.91691178798,True,0.0003536137153925851,0.2208442814503306,0.4265229482288194,1054.5219862753527,True,0.049753654529147706,0.1074929941071425,False,,5.0%
MRNS,881,0.01362088535754824,0.00026961812050808176,0.11675623212750386,0.45378107135287493,2006.2584117689892,True,0.0003353131731822827,0.1523275329437236,0.33575831627278435,1951.2350021238742,True,0.00036103223459762877,0.1596551559377441,0.28645941864360724,1953.7010030313147,True,0.04289892381024024,0.03557130081621973,False,,7.5%
MRNS,542,0.00922509225092251,0.00017739678862766677,0.16737779046688084,0.5577553086026272,1248.0468282209824,True,0.0001913446991261748,0.1958220864230354,0.5224343379811788,1223.5040727973844,True,0.00019601306110484214,0.19058100389129495,0.5165933924508925,1223.2448319037012,True,0.023203213424414115,0.028444295956154553,False,,10.0%
MSCL,508,0.16535433070866143,0.0001425255440148856,0.10037360697379155,0.8478225507588204,773.6964443956838,True,0.00023861260688258344,0.2256000225583467,0.7743999774414769,486.01590867624674,True,0.0003332265887406377,0.16501863719655208,0.7519148020908,485.6010086884953,True,0.06464503022276052,0.12522641558455516,False,,7.5%
MSCL,543,0.07550644567219153,0.0003603821603132584,0.29600669628588727,0.46812738032117596,1033.4337504877735,True,0.0004572978418920152,0.5860466274313995,0.3199540586254051,885.2972887275939,True,0.0006022297135135528,0.5280997162018779,0.21253699956437327,892.7268394544544,True,0.23209301991599063,0.2900399311455122,False,,10.0%
MSOT,487,0.21560574948665298,2.8300994128360927e-05,0.10198980276472397,0.8761854824041293,977.7345608922708,True,6.756769838418394e-05,0.15360716606347002,0.8463928339357928,577.7560618073896,True,1.440675419325284e-05,0.07574022991248439,0.9213763957252357,584.8200090329218,True,-0.026249572852239583,0.051617363298746055,False,,5.0%
MSOT,631,0.12361331220285261,0.00048055907222245965,0.14482899031232827,0.6469882753489178,1027.5864001487478,True,0.0004055205490622241,0.17423316881257678,0.7224473078341507,744.8182636040679,True,0.0006034617722168691,0.14060530664105603,0.6520890347750414,745.095322406234,True,-0.004223683671272238,0.029404178500248512,False,,7.5%
MSOT,512,0.04296875,0.00034011050412295103,0.13075689434608367,0.6753209861825904,915.0079618331415,True,0.00035278023184770533,0.1718202482344483,0.6623858891955452,826.9849696375906,True,0.0004520552757920237,0.1647331005372293,0.6019680541115076,827.7918893254299,True,0.033976206191145636,0.04106335388836463,False,,10.0%
MTIL,597,0.038525963149078725,0.0001500681297816063,0.04955061732386326,0.9330466824462902,619.7636122143294,True,0.00020659482514948313,0.07588389822273262,0.9082512073335508,550.6444264128223,True,0.00026627979996490927,0.08560643931123928,0.8905187617331087,553.6107163496963,True,0.036055821987376016,0.026333280898869355,False,,5.0%
MTL,818,0.030562347188264057,4.22826889638543e-05,0.22990481513455174,0.6603348485915189,2155.0583554940135,True,4.070718574077594e-05,0.2938899155961727,0.6410880259841885,2039.7977814876429,True,4.593037646886932e-05,0.27676918020492347,0.6236996514438562,2039.6588690370834,True,0.04686436507037173,0.06398510046162098,False,,5.0%
MTL,1027,0.010710808179162609,8.900972201615833e-05,0.3336781151168585,0.40281973150786077,2800.199270766814,True,8.644624185366124e-05,0.3528144470266764,0.4137307045939215,2742.4781052830585,True,8.743193792612122e-05,0.3467123946760704,0.4084380093122978,2741.8427125894177,True,0.013034279559211881,0.019136331909817894,False,,7.5%
MTL,543,0.001841620626151013,7.209009240185568e-05,0.2827422623004932,0.5380319153496416,1449.507280966106,True,7.511098285203103e-05,0.3042143799281031,0.5169711130282193,1444.9564812039798,True,7.612883541392365e-05,0.2963344721170512,0.5162812468681326,1444.489653460204,True,0.01359220981655801,0.021472117627609866,False,,10.0%
MUGHAL,820,0.10609756097560975,6.548028551854047e-05,0.18867638150343347,0.7297063508814652,1817.5927426697267,True,6.210026196149712e-05,0.3000790015741269,0.699920998425801,1462.29708937515,True,9.610327704766825e-05,0.2564269708594985,0.6551394198048952,1459.312467303363,True,0.06775058935606504,0.11140262007069346,False,,5.0%
MUGHAL,1032,0.01744186046511628,5.2864010448986254e-05,0.08974692630015357,0.8335977556463876,2313.929649882154,True,4.999957918635523e-05,0.1015904523495071,0.8329017306108688,2234.7660045788343,True,5.527799715737823e-05,0.09831884913737607,0.8248622777826018,2235.6075082311536,True,0.008571922837222495,0.011843526049353528,False,,7.5%
MUGHAL,544,0.012867647058823529,8.144268031508042e-05,0.15557202599396913,0.751870920370515,1186.350343944413,True,8.08387705085343e-05,0.17350227278473906,0.745035827836152,1155.5843942627473,True,8.096120468062819e-05,0.16287466576102683,0.749986233990243,1155.113852469802,True,0.007302639767057695,0.017930246790769933,False,,10.0%
MUREB,737,0.0407055630936228,5.586728580304574e-05,0.157571001313636,0.7161876531499726,1829.333577749915,True,0.00017943463593313055,0.363531705102224,0.312118966349573,1696.2713206882304,True,0.0002075195373155708,0.34874021794133736,0.24230216108106206,1698.3192477881319,True,0.19116921662770137,0.205960703788588,False,,5.0%
MUREB,855,0.012865497076023392,8.623103842191509e-05,0.1509849112279824,0.6724938880605478,2081.2744148181464,True,8.354773182143901e-05,0.15536318301864,0.6826458230895922,2026.6159718795054,True,8.42713982480493e-05,0.15266182282850171,0.6811373008649265,2026.850632990647,True,0.001676911600519304,0.004378271790657584,False,,7.5%
MUREB,544,0.0,0.0001621169472961321,0.5816238078573825,0.006293981268309802,1484.5164775433593,True,0.00016211695188939025,0.5816237800776067,0.006293995077240849,1484.5164775433595,True,0.00016211694421917926,0.581623771951439,0.006294013582582478,1484.5164775433611,True,-3.590594355173948e-08,-2.7779775813030483e-08,False,,10.0%
MWMP,544,0.10845588235294118,0.0007284679419255081,0.33407644380884305,0.39292221529530647,877.6092440958871,True,0.0007719412109209105,0.7163339889366789,0.28366601106324235,685.392547640959,True,0.0010740306251749744,0.564655970519502,0.18613719560623904,693.2594874856336,True,0.23057952671065896,0.38225754512783583,False,,10.0%
NAGC,516,0.12790697674418605,0.000309887262643685,0.2500452439376361,0.6189749865330761,855.1265280250642,True,0.00027436406112435393,0.3777643762728198,0.6222356237268241,625.009709332143,True,0.0003551999600844353,0.2895520032317296,0.599638652145225,621.7665345110468,True,0.039506759294093474,0.12771913233518367,False,,7.5%
NATF,744,0.04704301075268817,9.261393675366773e-05,0.17006904641061468,0.6253103095729415,1834.8137044044774,True,0.00010035176295633915,0.23426887662450274,0.5923572370823591,1674.8866711483104,True,0.00011712812472165573,0.21322080156703815,0.556781965548919,1676.9506417610867,True,0.04315175515642347,0.06419983021388806,False,,5.0%
NATF,1030,0.003883495145631068,5.7098802772938335e-05,0.18200800604639605,0.6303736984510263,2774.0202742609717,True,5.714789540457576e-05,0.18391546096803565,0.6314300106470284,2752.009092992218,True,5.509213625857763e-05,0.17685523089666888,0.6432494190453717,2752.0410066210834,True,-0.005152775149727173,0.0019074549216396008,False,,7.5%
NATF,544,0.007352941176470588,4.9368761547179165e-05,0.16076422098292736,0.7561287599071915,1327.319280509345,True,5.819388668225865e-05,0.19163085101993882,0.7193160419056059,1307.8865723216948,True,4.6515119244562986e-05,0.15715234193186972,0.7667002506718384,1307.2538272080155,True,-0.0036118790510576426,0.030866630037011455,False,,10.0%
NBP,820,0.024390243902439025,3.05125576288393e-05,0.1536090565256948,0.7557155531089792,2174.556650895055,True,3.177344110917086e-05,0.19619510985346844,0.7300843575380928,2081.9957642333366,True,3.302337249208786e-05,0.1863162352915996,0.726566691571497,2083.7272566785005,True,0.032707178765904815,0.042586053327773654,False,,5.0%
NBP,1034,0.004835589941972921,3.813673495486844e-05,0.16640659846165207,0.7310590638455309,2699.901486164832,True,3.934754111671855e-05,0.1777863264477203,0.7210052235825926,2677.0806454644976,True,4.046448867427232e-05,0.17530717765682946,0.7179568741506526,2677.1230532948334,True,0.008900579195177394,0.011379727986068233,False,,7.5%
NBP,543,0.016574585635359115,3.602841682087e-05,0.03644777453607592,0.9228185157810467,1145.114776235731,True,3.271854635525114e-05,0.03979358785286127,0.9259246011937909,1103.6595999172482,True,3.70205105501956e-05,0.03874002944112882,0.9208632550194615,1103.4449580955445,True,0.002292254905052901,0.003345813316785351,False,,10.0%
NCL,819,0.042735042735042736,0.00012125040731687702,0.14997618624160255,0.6154095579766583,1956.6953436784327,True,0.0001211740996112369,0.187864396274852,0.6148976986494279,1794.7722481517262,True,0.00012890513003805144,0.16284339506758364,0.6100591646925716,1794.4192956281966,True,0.01286720882598108,0.037888210033249436,False,,5.0%
NCL,1031,0.011639185257032008,0.0001377378289286142,0.10083556926421089,0.6123164085122366,2485.334959800167,True,0.00014540078614828122,0.11307017975262706,0.5944928093179679,2425.8339424629285,True,0.00014938064773619013,0.1129212207968761,0.5843377372923984,2427.010408329688,True,0.012085651532665206,0.012234610488416175,False,,7.5%
NCL,543,0.0055248618784530384,0.00012456823259569008,0.23849461979008157,0.602732016319478,1231.9984916413846,True,0.00012129665570611171,0.24719363403909494,0.6060743524774398,1218.057385436066,True,0.00012885374134232434,0.2522808787931895,0.588591852275924,1218.1339089566602,True,0.013786259003107926,0.00869901424901337,False,,10.0%
NCML,689,0.030478955007256895,0.000941860387647982,0.4583546888882648,0.3969810699663944,973.3459459373385,True,0.000995274181435152,0.5374659949484462,0.36868373859124864,906.3320695454412,True,0.0010379638049360558,0.49437761578950246,0.3633940671536888,906.4845257403041,True,0.03602292690123765,0.07911130606018135,False,,5.0%
NCML,774,0.012919896640826873,0.0011175823523011585,0.1935034739106926,0.5814164580329513,993.8683372892682,True,0.001261212010191013,0.20741935825678715,0.5491858909123214,957.2122160252756,True,0.0013228319727788753,0.2000646314620882,0.5383799231792626,955.930929417717,True,0.00656115755139558,0.013915884346094531,False,,7.5%
NCML,506,0.043478260869565216,0.0003240125207509256,0.1325968438451019,0.6906514530717578,886.8587807633976,True,0.000368582766760484,0.20375576494067127,0.6380480538152566,805.3543325295815,True,0.0014029708830269466,0.3501598212695336,3.2704062333732955e-13,808.1620052438003,True,0.2175629774244317,0.07115892109556937,False,,10.0%
NCPL,819,0.026862026862026864,4.904669485397292e-05,0.2831013928469649,0.617689859311209,2123.082528876348,True,4.886052168800141e-05,0.32822673051253687,0.6082531652244435,2018.6300333159293,True,5.0746788104854846e-05,0.3076673132797811,0.6055801936367484,2018.4142006085096,True,0.02456592043281619,0.045125337665571974,False,,5.0%
NCPL,1032,0.03972868217054264,0.00017082615945480148,0.257747033664188,0.49379838372206314,2377.0809952628765,True,0.00021111667570670529,0.37754958813859846,0.39687058185077095,2192.911390375702,True,0.0002262359318324495,0.335977724285709,0.3819554156156515,2192.402400012587,True,0.07823069062152099,0.11980255447441046,False,,7.5%
NCPL,543,0.034990791896869246,5.5348137593726844e-05,0.11867076905858545,0.8302983145580152,1132.5517616647307,True,5.5629131831539736e-05,0.1475535107133427,0.8199697774376196,1055.9828070748454,True,5.7442626031330274e-05,0.13087947098129266,0.8226434370267941,1057.1998796289492,True,0.012208701922707205,0.028882741654757238,False,,10.0%
NESTLE,522,0.06321839080459771,4.117921712290399e-05,0.13267039241536083,0.8009395691160119,1218.2375154310357,True,5.242046938525342e-05,0.1883898654198306,0.7623681103967895,1072.5739766321703,True,5.449611471787799e-05,0.16167732209858443,0.7640914753742898,1073.125400311977,True,0.029006929683223603,0.05571947300446978,False,,5.0%
NESTLE,829,0.0048250904704463205,5.891966423446158e-05,0.14188659765658773,0.708980198840587,2107.3878182425965,True,6.31008807099181e-05,0.14582055023738202,0.6969727438577461,2085.8987043036605,True,6.31121698762657e-05,0.1439439129748965,0.6977781908805343,2086.014932832754,True,0.0020573153183087722,0.003933952580794292,False,,7.5%
NESTLE,544,0.0055147058823529415,4.023682180996723e-05,0.25385568051954527,0.5089266533387184,1669.0526569891872,True,4.237742374457344e-05,0.27628391487202664,0.4855552989016873,1652.231715917184,True,4.2580874149403716e-05,0.2707540398185065,0.4855184535705408,1651.9968680456723,True,0.01689835929896122,0.02242823435248137,False,,10.0%
NETSOL,819,0.12942612942612944,4.572201645273543e-05,0.13272904718823886,0.8170098051839856,1750.0330144565223,True,4.755631929185931e-05,0.20427665667936754,0.7957233433201238,1328.8282876381015,True,5.358959963719208e-05,0.16223468088725485,0.7958345214925537,1330.0791466245078,True,0.029505633699015987,0.07154760949112868,False,,5.0%
NETSOL,1034,0.07640232108317214,0.00012362127357736427,0.17994674477035716,0.7189474707578014,2067.337289879464,True,0.00015273992248857169,0.30338635295989846,0.6484484669922757,1753.7712250703019,True,0.00020286619632426197,0.2670696189450281,0.6038229090756109,1755.6148610553387,True,0.08712287417467096,0.1234396081895413,False,,7.5%
NETSOL,544,0.014705882352941176,8.118132405533809e-05,0.17444167689313772,0.7069241546441958,1259.0953784387311,True,8.206145290755448e-05,0.2022061932339582,0.6939300934959928,1224.2105206090139,True,8.517141738528341e-05,0.19110025395059077,0.6921530111927292,1223.077849590692,True,0.01665857705745305,0.027764516340820472,False,,10.0%
NEXT,701,0.10413694721825963,2.9188732010346397e-05,0.08374592986138096,0.9053979979820554,1154.7729778780586,True,0.00013624739665980568,0.22912931733862704,0.770870682661289,887.4416865471743,True,7.3434068263976e-05,0.12067335296261475,0.856400157451414,883.7679802127941,True,0.036927423101233786,0.14538338747724608,False,,5.0%
NEXT,878,0.02050113895216401,0.0006057161259283709,0.1640702486983999,0.5189048281809816,1517.9302632943177,True,0.0006831585615832481,0.20643640733556817,0.4627331765476803,1447.5074275692261,True,0.0007101213833119732,0.1957482081120616,0.451708898221412,1447.1609417986767,True,0.031677959413661694,0.04236615863716828,False,,7.5%
NEXT,543,0.029465930018416207,0.0001382174356771898,0.11145054651954606,0.792886855162745,1020.1239162762823,True,0.00023356702293265838,0.18004398094842178,0.6832786762111123,955.6155794707064,True,0.0003885729318503752,0.19722981686203025,0.556072290105939,956.5119238088721,True,0.0857792703424842,0.06859343442887572,False,,10.0%
NICL,624,0.05128205128205128,0.00011630622753750584,0.14718846750579276,0.6248778711947613,1491.3985085833629,True,0.00013857710018048985,0.22062673094556595,0.5619984907489077,1347.1152378666386,True,0.000180829707214277,0.21050268525996962,0.47705345702492363,1347.9539828522388,True,0.06331421775417687,0.0734382634397732,False,,5.0%
NICL,847,0.03659976387249114,8.864339867192432e-05,0.10452203019743717,0.7792170579933819,1852.8683858838301,True,0.00011969983719066233,0.14818530256903417,0.7185527513802898,1715.595584963324,True,0.00014866843410888284,0.15243699810512013,0.6708775972591117,1717.9002462711787,True,0.04791496790768296,0.043663272371597006,False,,7.5%
NICL,541,0.0018484288354898336,0.00036095487297086717,0.32888659168024226,0.09225057547913507,1265.9212837393297,True,0.0003630415116399336,0.3355465452484521,0.08783558920766188,1260.8615524547836,True,0.00036261089054758226,0.3334191693240517,0.08952296249595135,1260.8941294751592,True,0.004532577643809432,0.006659953568209864,False,,10.0%
NML,821,0.024360535931790498,3.567060200681697e-05,0.09280975042533277,0.828261277485494,2019.4060940624595,True,3.281262460321361e-05,0.0990476034905012,0.8368095816106296,1925.171503856322,True,3.564826856323031e-05,0.09233480297509691,0.8327246885714584,1924.754894292611,True,-0.00047494745023585194,0.006237853065168428,False,,5.0%
NML,1034,0.007736943907156673,5.182973205416212e-05,0.091693560496591,0.79031024855374,2544.705778032003,True,5.6358368321752395e-05,0.1064179971416978,0.7702424879193389,2507.2327298513474,True,5.9595128891592096e-05,0.10605234831760266,0.7616773722336542,2507.679756091129,True,0.01435878782101166,0.014724436645106809,False,,7.5%
NML,544,0.01838235294117647,5.333941559631612e-05,0.21087399674089563,0.7470999911454925,1207.6543340176543,True,4.904415293477425e-05,0.24938339426887488,0.7365997555104601,1164.282690877975,True,5.7394083447800664e-05,0.2339534128421716,0.7291693815256064,1163.0604535848397,True,0.02307941610127598,0.038509397527979244,False,,10.0%
NONS,655,0.17862595419847327,0.0003449752168076779,0.21497219176139293,0.42892935909720276,1355.4451142028288,True,0.00048766326053275406,0.5545188422890325,0.29285663447481697,895.6273304312103,True,0.0005248155522886231,0.40022496564912546,0.2686609290332577,904.1122462951009,True,0.18525277388773254,0.33954665052763955,False,,5.0%
NONS,501,0.027944111776447105,0.0005822049934824703,0.23382481865876242,0.19207322961268358,1033.6641404624052,True,0.0006891743766864506,0.3072196170713002,0.08735092909827508,972.8461852615388,True,0.000593765753642416,0.26430565705840425,0.1949076148865499,973.8926248584913,True,0.03048083839964183,0.07339479841253777,False,,10.0%
NPL,795,0.02012578616352201,5.0389105406827196e-05,0.18470968240051183,0.6941963079556106,2022.1426279702846,True,5.468687689247337e-05,0.2193152321236676,0.6671289546196446,1945.055316917714,True,5.7730789587611404e-05,0.20308949048268005,0.6651547313432111,1944.080625426824,True,0.018379808082168214,0.03460554972315577,False,,5.0%
NPL,1023,0.024437927663734114,7.909832100926978e-05,0.1670075415625697,0.669248005162211,2515.284813385122,True,8.196311127242282e-05,0.20448806266637543,0.6511492707305269,2395.51658174258,True,9.076332398130764e-05,0.19631580411247346,0.6296252508877447,2395.1101789026807,True,0.029308262549903763,0.03748052110380573,False,,7.5%
NPL,543,0.02394106813996317,5.855432457278331e-05,0.11259985615129207,0.8244597520694705,1153.5417957554794,True,6.69673116441526e-05,0.15404095913841165,0.7908341728291474,1103.8673311535372,True,7.13194477030867e-05,0.146246123884192,0.785443440855492,1105.9356476496127,True,0.03364626773289993,0.041441102987119574,False,,10.0%
NRL,820,0.07926829268292683,2.946613529784824e-05,0.12980035869934575,0.8283214595212621,1879.3606709622154,True,3.027434594558072e-05,0.20258972370559564,0.7970649756189683,1609.2183890396527,True,3.188062748271123e-05,0.14676343339561912,0.8179170891962082,1611.6976101860425,True,0.016963074696273367,0.07278936500624988,False,,5.0%
NRL,1034,0.041586073500967116,6.792115413166907e-05,0.1260191987587123,0.8015145513705657,2189.0576532623427,True,7.701544816734855e-05,0.17329287341439545,0.7696753867163812,2007.8557237318835,True,0.00011936285781696498,0.18176201455436686,0.7061400940414814,2010.7680403198017,True,0.05574281579565457,0.04727367465568316,False,,7.5%
NRL,544,0.025735294117647058,0.0002330128829423896,0.14396950609006615,0.661764765609658,1078.9267798910705,True,0.0002455999212019874,0.17662747467239476,0.6424672003444605,1018.5908914845594,True,0.0002550276850680832,0.16955834612257076,0.6340636688466608,1018.6718862965271,True,0.02558884003250461,0.03265796858232861,False,,10.0%
NRSL,821,0.014616321559074299,0.0002347109632803332,0.11059299384873239,0.7175392006936595,1561.9974214335302,True,0.00023061754349226965,0.11001423348764544,0.7285791620901683,1508.3099283615466,True,0.00023525857566566175,0.10569909023647031,0.7266054434083868,1507.8098020211646,True,-0.004893903612262079,-0.0005787603610869496,False,,5.0%
NRSL,1022,0.023483365949119372,6.896862315068618e-05,0.08422996078260718,0.8385975067384919,2156.200341283572,True,7.61397803902782e-05,0.09825799617357492,0.8255598665885795,2048.345700987624,True,8.469252844117281e-05,0.09096917187049611,0.8187974064307462,2047.4993336311863,True,0.006739211087888927,0.014028035390967739,False,,7.5%
NRSL,544,0.029411764705882353,7.503098952761839e-05,0.18900176338955044,0.7492509727468397,1130.4718087694737,True,7.381652256741494e-05,0.2343938857772794,0.7327306252817839,1068.6920636785921,True,8.127258348293507e-05,0.2122735729467764,0.7305521974230031,1069.7679987729464,True,0.023271809557225964,0.04539212238772897,False,,10.0%
NSRM,421,0.11163895486935867,0.0006878498899416556,0.31963539561706455,0.37509506504407064,718.9815265384952,True,0.0008577475122872038,0.6552045933825528,0.2709399273542801,560.5033655138138,True,0.0010192940873505409,0.5566978217085925,0.1787033842377463,570.2882709037825,True,0.23706242609152794,0.3355691977654882,False,,10.0%
OBOY,743,0.014804845222072678,2.8469500109242336e-05,0.10438418597335604,0.8956158140253156,1109.9294228871909,True,2.914575924047826e-05,0.09867866129369463,0.9013213387056931,1063.7194788328113,True,2.9193025720707346e-05,0.10130886965988525,0.8986911303399039,1061.1417097070655,True,-0.0030753163134707856,-0.005705524679661414,True,,5.0%
OBOY,755,0.07947019867549669,4.5771046703046154e-05,0.09014376109540999,0.88946941500036,1290.763818724034,True,4.6264749123664105e-05,0.12571903313563215,0.8742809668640548,1090.5797838537092,True,5.817848412839564e-05,0.11601139512311431,0.8640764738329061,1098.1249164584194,True,0.025867634027704325,0.035575272040222164,False,,7.5%
OBOY,542,0.06457564575645756,0.0004317799761937959,0.2735869859835344,0.47286606644132234,999.0337446843519,True,0.00045420054729483454,0.4083023319196597,0.43825107963645055,864.9751424134827,True,0.0004696999930104257,0.3294801678103978,0.44842598185106075,865.3956782616417,True,0.05589318182686337,0.13471534593612527,False,,10.0%
OCTOPUS,653,0.06278713629402756,4.7084300338274424e-05,0.12005420502993124,0.8292990288141695,1406.7078043320457,True,4.988921428777978e-05,0.17355487817504328,0.805695722134679,1235.8066390366903,True,5.540984606565227e-05,0.1449136943404743,0.807442823731624,1238.5377063619242,True,0.024859489310543062,0.053500673145112046,False,,7.5%
OCTOPUS,544,0.03308823529411765,7.965253049631135e-05,0.24220151260082773,0.684940512444491,1217.0672674714774,True,7.404697864380491e-05,0.28786598874561337,0.6850021070303147,1142.0109951043175,True,7.889704431764377e-05,0.2618056441055777,0.6815291965677857,1140.797929044987,True,0.01960413150474999,0.04566447614478564,False,,10.0%
OGDC,821,0.0048721071863581,2.697320007549613e-05,0.13939046252122594,0.7588108615143978,2263.6099469583214,True,2.7127991615900482e-05,0.14534378590312766,0.755527102756447,2243.452776275363,True,2.6708859348975872e-05,0.14128615656521196,0.7596811563794608,2243.507843497037,True,0.0018956940439860126,0.005953323381901715,False,,5.0%
OGDC,1034,0.012572533849129593,1.5664934710451245e-05,0.09230524879972485,0.8746857331226832,2560.2250753635517,True,1.438459932758767e-05,0.09984331410268904,0.8744014373380513,2498.6478823028874,True,1.557862985577588e-05,0.09451432665807974,0.8740646345193979,2498.9287926750662,True,0.002209077858354891,0.007538065302964192,False,,7.5%
OGDC,544,0.0055147058823529415,0.0001110343154308589,0.2530179609080837,0.5384375999000931,1338.5496388852002,True,0.00010407836773668002,0.25128225957129513,0.5602529414800108,1323.0649632358688,True,0.00011150081137357247,0.2548957286123102,0.539638352330698,1322.8384488971892,True,0.001877767704226485,-0.0017357013367885754,False,,10.0%
OLPL,799,0.03504380475594493,3.605658341795145e-05,0.10010110240571575,0.7966607246013971,2064.5659777367564,True,4.8200776713046045e-05,0.14803108693332928,0.7369718318218335,1927.8311168401967,True,5.631705062971157e-05,0.14887363966166595,0.7061493349675749,1929.9312162301833,True,0.048772537255950196,0.04792998452761353,False,,5.0%
OLPL,1008,0.001984126984126984,6.656886808560611e-05,0.23039541930562576,0.49506635157263845,2839.306928186227,True,6.68272723199531e-05,0.23633869332929716,0.49174264615105323,2828.466728008854,True,7.254613920067564e-05,0.28174514310852694,0.43422069431718546,2833.2489068235923,True,0.051349723802901176,0.005943274023671397,False,,7.5%
OLPL,537,0.0,3.834549547760443e-05,0.3098354271654824,0.6294124024632961,1447.3924191260421,True,3.834549547760443e-05,0.3098354271654824,0.6294124024632961,1447.3924191260421,True,3.8345488876610905e-05,0.3098354690961921,0.6294124212625903,1447.3924191260437,True,4.193070968216972e-08,0.0,False,,10.0%
OML,505,0.06732673267326733,0.00041656344256866965,0.2080776281844271,0.5984332071473618,863.3786169674745,True,0.00048161484222869445,0.32237715211878615,0.5413975917382949,745.758668405498,True,0.0006158258847186171,0.32539490623472744,0.45073548905962635,752.8616332228299,True,0.11731727805030034,0.11429952393435905,False,,10.0%
